Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
5.2,mo,CAPECAttackPatternCodeType,mo:CAPECAttackPatternCodeType,CSC,atomic,0,0,0,,,,A data type for a Common Attack Pattern Enumeration and Classification (CAPEC) attack pattern.,mo,CAPECAttackPatternCodeSimpleType,mo:CAPECAttackPatternCodeSimpleType,,,
5.2,mo,CertificateContentType,mo:CertificateContentType,CCC,,0,0,0,,,,A data type representing a public key certificate for use in a public key infrastructure.,,,,,,
5.2,mo,CertificateSignatureType,mo:CertificateSignatureType,CCC,,0,0,0,,,,A data type that contains the signature and signature algorithm of this X.509 certificate.,,,,,,
5.2,mo,ChiSquaredComputationMethodType,mo:ChiSquaredComputationMethodType,CCC,,0,0,0,,,,A data type for the continuous probability distribution that expresses confidence in difference between theoretically expected and observed frequencies.,,,,,,
5.2,mo,ClassificationReferenceDocumentType,mo:ClassificationReferenceDocumentType,CCC,,0,0,0,,,,"A data type for a reference used to determine the classification (e.g. Policy, Security Classification Guide (SGC), etc.).",,,,,,
5.2,mo,CodespaceCodePairType,mo:CodespaceCodePairType,CSC,,0,0,0,,,,A data type for a value from a specified controlled vocabulary.,,,,niem-xs,token,niem-xs:token
5.2,mo,ConditionalOperatorCodeSimpleType,mo:ConditionalOperatorCodeSimpleType,S,atomic,0,0,0,,,,A data type for a conditional logic operator.,xs,token,xs:token,,,
5.2,mo,ConditionalOperatorCodeType,mo:ConditionalOperatorCodeType,CSC,atomic,0,0,0,,,,A data type for a conditional logic operator.,mo,ConditionalOperatorCodeSimpleType,mo:ConditionalOperatorCodeSimpleType,,,
5.2,mo,ConditionType,mo:ConditionType,CCC,,0,0,0,,,,"A data type for a set of variables of an operational environment or situation in which a unit, system, or individual is expected to operate and may affect performance. A physical or behavioral state of a system that is required for the achievement of an objective.",,,,,,
5.2,mo,ContactInformationAugmentationType,mo:ContactInformationAugmentationType,CCC,,0,0,1,,,,A data type for additional information about contact information.,,,,,,
5.2,mo,ContactInformationType,mo:ContactInformationType,CCC,,0,0,0,,,,A data type for a means of contacting someone.,,,,,,
5.2,mo,CourseAngleDegreesMeasureType,mo:CourseAngleDegreesMeasureType,CCC,,0,0,0,,,,"A data type for an angle measured in degrees used to identify the intended direction of movement in the horizontal plane.  The value of the angle is positive in a clockwise direction as viewed from ""above"" the horizontal plane.",,,,,,
5.2,mo,CPEID23PatternSimpleType,mo:CPEID23PatternSimpleType,S,atomic,0,0,0,,,,A data type for a pattern for defining the format for acceptable Common Platform Enumeration (CPE) Names.,xs,string,xs:string,,,
5.2,mo,CPEMatchConditionalSetType,mo:CPEMatchConditionalSetType,CCC,,0,0,0,,,,A data type for describing a collection of Common Platform Enumeration (CPE) values that are joined conditionally by a logic OR or AND operator.,,,,,,
5.2,mo,CPEMatchType,mo:CPEMatchType,CCC,,0,0,0,,,,A data type for describing a collection of CPE values that match a base type and a set of version criteria.,,,,,,
5.2,mo,CPENamePatternSimpleType,mo:CPENamePatternSimpleType,S,atomic,0,0,0,,,,A data type for a Common Platform Enumeration (CPE) pattern defining identifier Well-formed Name (WFN).,mo,CPEID23PatternSimpleType,mo:CPEID23PatternSimpleType,,,
5.2,mo,CPENamePatternType,mo:CPENamePatternType,CSC,atomic,0,0,0,,,,A data type for a Common Platform Enumeration (CPE) pattern defining an identifier.,mo,CPENamePatternSimpleType,mo:CPENamePatternSimpleType,,,
5.2,mo,CVEIDSimpleType,mo:CVEIDSimpleType,S,atomic,0,0,0,,,,A data type for a Common Vulnerabilities and Exposures (CVE) ID component of a CVE Entry.,xs,string,xs:string,,,
5.2,mo,CVEIDType,mo:CVEIDType,CSC,atomic,0,0,0,,,,A data type for Common Vulnerabilities and Exposures (CVE) identification.,mo,CVEIDSimpleType,mo:CVEIDSimpleType,,,
5.2,mo,CyberAccountType,mo:CyberAccountType,CCC,,0,0,0,,,,A data type for characterizing a generic account.,,,,,,
5.2,mo,CyberAuthenticationType,mo:CyberAuthenticationType,CCC,,0,0,0,,,,A data type for characterizing the authentication of a generic account.,,,,,,
5.2,mo,CyberEntityNodeType,mo:CyberEntityNodeType,CCC,,0,0,0,,,,A data type for a node that exists only in the cyber realm and represents an individual or group.,,,,mo,BaseNodeType,mo:BaseNodeType
5.2,mo,CyberGroupNodeType,mo:CyberGroupNodeType,CCC,,0,0,0,,,,A data type for a cyber group node.,,,,mo,CyberEntityNodeType,mo:CyberEntityNodeType
5.2,mo,CyberPersonaNodeType,mo:CyberPersonaNodeType,CCC,,0,0,0,,,,A data type for a cyber persona layer node.,,,,mo,CyberEntityNodeType,mo:CyberEntityNodeType
5.2,mo,CyberspaceIntendedEffectCodeSimpleType,mo:CyberspaceIntendedEffectCodeSimpleType,S,atomic,0,0,0,,,,A data type for an intended effect in cyberspace.,xs,token,xs:token,,,
5.2,mo,CyberspaceIntendedEffectCodeType,mo:CyberspaceIntendedEffectCodeType,CSC,atomic,0,0,0,,,,A data type for an intended effect in cyberspace.,mo,CyberspaceIntendedEffectCodeSimpleType,mo:CyberspaceIntendedEffectCodeSimpleType,,,
5.2,mo,CyberspaceIntendedEffectType,mo:CyberspaceIntendedEffectType,CCC,,0,0,0,,,,A data type used to detail the intended effect in cyberspace.,,,,,,
5.2,mo,CyberStateCodeSimpleType,mo:CyberStateCodeSimpleType,S,atomic,0,0,0,,,,A data type for tracking the state of a cyber node.,xs,token,xs:token,,,
5.2,mo,CyberStateCodeType,mo:CyberStateCodeType,CSC,atomic,0,0,0,,,,A data type for tracking the state of a cyber node.,mo,CyberStateCodeSimpleType,mo:CyberStateCodeSimpleType,,,
5.2,mo,CyberUserAccountType,mo:CyberUserAccountType,CCC,,0,0,0,,,,A data type for characterizing a generic user account.,,,,mo,CyberAccountType,mo:CyberAccountType
5.2,mo,DamageType,mo:DamageType,CCC,,0,0,0,,,,"A data type for a means of specifying the harm or injury to an object, person or entity, resulting in loss of value or the impairment of usefulness.",,,,,,
5.2,mo,DeviceAugmentationType,mo:DeviceAugmentationType,CCC,,0,0,1,,,,A data type for additional information about a device.,,,,,,
5.2,mo,DeviceCategoryPhysicalSecurityCodeSimpleType,mo:DeviceCategoryPhysicalSecurityCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of physical security device.,xs,token,xs:token,,,
5.2,mo,DeviceCategoryPhysicalSecurityCodeType,mo:DeviceCategoryPhysicalSecurityCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of physical security device.,mo,DeviceCategoryPhysicalSecurityCodeSimpleType,mo:DeviceCategoryPhysicalSecurityCodeSimpleType,,,
5.2,mo,DeviceConfigurationType,mo:DeviceConfigurationType,CCC,,0,0,0,,,,A data type for a set of configuration information.,,,,,,
5.2,mo,DigitalIdentityCodeSimpleType,mo:DigitalIdentityCodeSimpleType,S,atomic,0,0,0,,,,A data type for a digital identity.,xs,token,xs:token,,,
5.2,mo,DigitalIdentityCodeType,mo:DigitalIdentityCodeType,CSC,atomic,0,0,0,,,,A data type for a digital identity.,mo,DigitalIdentityCodeSimpleType,mo:DigitalIdentityCodeSimpleType,,,
5.2,mo,DigitalIdentityType,mo:DigitalIdentityType,CCC,,0,0,0,,,,"A data type for describing the known identities (NETBIOS name, FQDN, machine name, SSID) for a node.",,,,,,
5.2,mo,DigitalVulnerabilityType,mo:DigitalVulnerabilityType,CCC,,0,0,0,,,,A data type for describing a potential vulnerability.,,,,,,
5.2,mo,DisclosureReleasabilityType,mo:DisclosureReleasabilityType,CCC,,0,0,0,,,,"A data type for information pertaining to countries, organizations, or communities approved to receive the resource.",,,,,,
5.2,mo,DistanceValueType,mo:DistanceValueType,CSC,atomic,0,0,0,,,,A data type for a distance measured in meters.,nc,NonNegativeDecimalSimpleType,nc:NonNegativeDecimalSimpleType,,,
5.2,mo,EllipseType,mo:EllipseType,CCC,,0,0,0,,,,"A data type for an ellipse, expressed as an XY plane (projected onto earth's surface) ellipse. The major axis is oriented along reported azimuth, with zero being due North.",,,,,,
5.2,mo,EquipmentSetType,mo:EquipmentSetType,CCC,,0,0,0,,,,A data type for a set of items needed to outfit or equip an individual or organization.,,,,,,
5.2,mo,EventType,mo:EventType,CCC,,0,0,0,,,,A data type for the existence of a process or object at a location during a time interval.,,,,,,
5.2,mo,ExponentialComputationMethodType,mo:ExponentialComputationMethodType,CCC,,0,0,0,,,,A data type for the a continuous probability distribution that expresses time between events.,,,,,,
5.2,mo,FacilityAugmentationType,mo:FacilityAugmentationType,CCC,,0,0,1,,,,A data type for additional information about a facility.,,,,,,
5.2,mo,ForceManagementIDSimpleType,mo:ForceManagementIDSimpleType,S,atomic,0,0,0,,,,"A data type for a set of identifiers and indexes used to identify data within the GFM XSD. FMIDs convey no information about the entity they identify, are a fixed size, and are exchanged as a single attribute.",xs,unsignedLong,xs:unsignedLong,,,
5.2,mo,ForceManagementIDType,mo:ForceManagementIDType,CSC,,0,0,0,,,,"A data type for a set of identifiers and indexes used to identify data within the GFM XSD. FMIDs convey no information about the entity they identify, are a fixed size, and are exchanged as a single attribute.",mo,ForceManagementIDSimpleType,mo:ForceManagementIDSimpleType,,,
5.2,mo,FrequencyMeasureType,mo:FrequencyMeasureType,CCC,,0,0,0,,,,A data type for a measure of occurrences of a repeating event per unit of time.,,,,nc,MeasureType,nc:MeasureType
5.2,mo,FrequencyUnitTemporalCodeSimpleType,mo:FrequencyUnitTemporalCodeSimpleType,S,atomic,0,0,0,,,,A data type for a unit of measure for a temporal frequency value in accordance with NIST SP-330.,xs,token,xs:token,,,
5.2,mo,FrequencyUnitTemporalCodeType,mo:FrequencyUnitTemporalCodeType,CSC,atomic,0,0,0,,,,A data type for a unit of measure for a temporal frequency value in accordance with NIST SP-330.,mo,FrequencyUnitTemporalCodeSimpleType,mo:FrequencyUnitTemporalCodeSimpleType,,,
5.2,mo,FunctionalCategorySimpleType,mo:FunctionalCategorySimpleType,S,atomic,0,0,0,,,,A data type for a target functional category.,xs,string,xs:string,,,
5.2,mo,FunctionalCategoryType,mo:FunctionalCategoryType,CSC,atomic,0,0,0,,,,A data type for a target functional category.,mo,FunctionalCategorySimpleType,mo:FunctionalCategorySimpleType,,,
5.2,mo,FunctionalEffectLinkAssociationType,mo:FunctionalEffectLinkAssociationType,CCC,,0,0,0,,,,A data type for an association between a node and all the nodes that will cascade the functional effect.,,,,nc,AssociationType,nc:AssociationType
5.2,mo,FunctionalEffectType,mo:FunctionalEffectType,CCC,,0,0,0,,,,A data type for describing a functional effect.,,,,,,
5.2,mo,GammaComputationMethodType,mo:GammaComputationMethodType,CCC,,0,0,0,,,,A data type for the a continuous probability distribution that models continuous variables that are always positive and have skewed distributions.,,,,,,
5.2,mo,GenericFacilityNodeType,mo:GenericFacilityNodeType,CCC,,0,0,0,,,,A data type for civilian facilities intended for nodes that represent actual physical locations in the real world but that are not normally tracked by the DIA Modernized Integrated Database.,,,,mo,BaseNodeType,mo:BaseNodeType
5.2,mo,GroupSettingDataType,mo:GroupSettingDataType,CCC,,0,0,0,,,,A data type for a set of information about multiple settings grouped together.,,,,,,
5.2,mo,HandlingRestrictionsCUIType,mo:HandlingRestrictionsCUIType,CCC,,0,0,0,,,,A data type for a controlled unclassified information (CUI) handling restriction.,,,,,,
5.2,mo,HandlingRestrictionsType,mo:HandlingRestrictionsType,CCC,,0,0,0,,,,"A data type for limitations not related to classification or releasibility, such as Controlled Unclassified Information designations.",,,,,,
5.2,mo,HardwareType,mo:HardwareType,CCC,,0,0,0,,,,A data type for describing a specific piece of hardware using the Common Platform Enumeration (CPE) coding.,,,,,,
5.2,mo,HorizontalAngularMeasureType,mo:HorizontalAngularMeasureType,CCC,,0,0,0,,,,A data type for a measure of an angle in the horizontal plane.,,,,nc,AngularMeasureType,nc:AngularMeasureType
5.2,mo,ImageAugmentationType,mo:ImageAugmentationType,CCC,,0,0,1,,,,A data type for additional information about an image.,,,,,,
5.2,mo,ImplementationSpecificSettingMetadataType,mo:ImplementationSpecificSettingMetadataType,CCC,,1,0,0,,,,A data type for metadata about properties that are encoded in an implementation specific means.,,,,,,
5.2,mo,IndicatorSettingDataType,mo:IndicatorSettingDataType,CCC,,0,0,0,,,,A data type for a setting that is a true or false value,,,,mo,SettingDataType,mo:SettingDataType
5.2,mo,InstalledDependencyConditionType,mo:InstalledDependencyConditionType,CCC,,0,0,0,,,,A data type that details installed dependency condition description.,,,,,,
5.2,mo,ItemMIDBCodeSimpleType,mo:ItemMIDBCodeSimpleType,S,atomic,0,0,0,,,,A data type for a Modernized Integrated Database (MIDB) equipment code.,xs,string,xs:string,,,
5.2,mo,ItemMIDBFunctionCodeType,mo:ItemMIDBFunctionCodeType,CSC,atomic,0,0,0,,,,A data type for a Modernized Integrated Database (MIDB) equipment function code.,mo,ItemMIDBCodeSimpleType,mo:ItemMIDBCodeSimpleType,,,
5.2,mo,JNKEOperationalEnvironmentModelBundleType,mo:JNKEOperationalEnvironmentModelBundleType,CCC,,0,0,0,,,,A data type for a OEM exchange. The model is composed of a series of nodes and links used to define the cyber multilayer domains. We also capture the container type relationships are well as effects and their cascading.,,,,,,
5.2,mo,LegalAuthorityType,mo:LegalAuthorityType,CCC,,0,0,0,,,,"A data type for the documented legal basis for mission activities associated with the creation, retention and use of a resource.",,,,,,
5.2,mo,LinkConnectionMethodCodeSimpleType,mo:LinkConnectionMethodCodeSimpleType,S,atomic,0,0,0,,,,A data type for a link connection method.,xs,token,xs:token,,,
5.2,mo,LinkConnectionMethodCodeType,mo:LinkConnectionMethodCodeType,CSC,atomic,0,0,0,,,,A data type for a link connection method.,mo,LinkConnectionMethodCodeSimpleType,mo:LinkConnectionMethodCodeSimpleType,,,
5.2,mo,LinkDirectionCodeSimpleType,mo:LinkDirectionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a link direction.,xs,token,xs:token,,,
5.2,mo,LinkDirectionCodeType,mo:LinkDirectionCodeType,CSC,atomic,0,0,0,,,,A data type for a link direction.,mo,LinkDirectionCodeSimpleType,mo:LinkDirectionCodeSimpleType,,,
5.2,mo,ListOptionSettingDataType,mo:ListOptionSettingDataType,CCC,,0,0,0,,,,A data type for a setting that is specific by a value within a given list of options.,,,,mo,SettingDataType,mo:SettingDataType
5.2,mo,LocationAugmentationType,mo:LocationAugmentationType,CCC,,0,0,1,,,,A data type for additional information about a location.,,,,,,
5.2,mo,LocationCreationCodeSimpleType,mo:LocationCreationCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code indicating the method used to generate a location.,xs,token,xs:token,,,
5.2,mo,LocationCreationCodeType,mo:LocationCreationCodeType,CSC,atomic,0,0,0,,,,A data type for a code indicating the method used to generate a location.,mo,LocationCreationCodeSimpleType,mo:LocationCreationCodeSimpleType,,,
5.2,mo,LogNormalComputationMethodType,mo:LogNormalComputationMethodType,CCC,,0,0,0,,,,A data type for the a continuous probability distribution that expresses the probability of an event occurring.,,,,,,
5.2,mo,MalwareActionCodeSimpleType,mo:MalwareActionCodeSimpleType,S,atomic,0,0,0,,,,"A data type for describing a vector used to describe a malware action. Derived from the ""malware-action-ov"" open vocabulary version 5.0.",xs,string,xs:string,,,
5.2,mo,MalwareActionCodeType,mo:MalwareActionCodeType,CSC,atomic,0,0,0,,,,A data type for describing a vector used to describe a malware action.,mo,MalwareActionCodeSimpleType,mo:MalwareActionCodeSimpleType,,,
5.2,mo,MalwareCapabilityCodeSimpleType,mo:MalwareCapabilityCodeSimpleType,S,atomic,0,0,0,,,,A data type for describing a capability of a cyber weapon. Derived from the capability-ov open vocabulary version 5.0.,xs,string,xs:string,,,
5.2,mo,MalwareCapabilityCodeType,mo:MalwareCapabilityCodeType,CSC,atomic,0,0,0,,,,A data type for describing a capability of a cyber weapon.,mo,MalwareCapabilityCodeSimpleType,mo:MalwareCapabilityCodeSimpleType,,,
5.2,mo,MalwareLabelCodeSimpleType,mo:MalwareLabelCodeSimpleType,S,atomic,0,0,0,,,,A data type for a common malware label. Derived from the malware-label-ov open vocabulary version 5.0.,xs,string,xs:string,,,
5.2,mo,MalwareLabelCodeType,mo:MalwareLabelCodeType,CSC,atomic,0,0,0,,,,A data type for a common malware label.,mo,MalwareLabelCodeSimpleType,mo:MalwareLabelCodeSimpleType,,,
5.2,mo,MGRSCoordinateStringSimpleType,mo:MGRSCoordinateStringSimpleType,S,atomic,0,0,0,,,,A data type for a complete coordinate string from the Military Grid Reference System (MGRS) which represents a location with a Universal Transverse Mercator (UTM) or Universal Polar Stereographic (UPS) coordinate and a unique military grid square.,xs,string,xs:string,,,
5.2,mo,MGRSCoordinateStringType,mo:MGRSCoordinateStringType,CSC,,0,0,0,,,,A data type for a complete coordinate string from the Military Grid Reference System (MGRS) which represents a location with a Universal Transverse Mercator (UTM) or Universal Polar Stereographic (UPS) coordinate and a unique military grid square.,mo,MGRSCoordinateStringSimpleType,mo:MGRSCoordinateStringSimpleType,,,
