Release,QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
3.0,em:EmergencyDepartmentStatusType,em:EMSCapacity,0,1,
3.0,em:EmergencyDepartmentStatusType,em:EMSCensus,0,1,
3.0,em:EmergencyDepartmentStatusType,em:EMSOffloadAmbulanceCapability,0,1,
3.0,em:EmergencyDepartmentStatusType,em:EMSOffloadAirTransportCapability,0,1,
3.0,em:EmergencyDepartmentStatusType,em:EmergencyDepartmentStatusAugmentationPoint,0,unbounded,
3.0,em:EMSOffloadCapabilityType,em:EMSOffloadStatusCode,0,unbounded,
3.0,em:EMSOffloadCapabilityType,em:EMSOffloadMinutesQuantity,0,unbounded,
3.0,em:EMSOffloadCapabilityType,em:EMSOffloadCapabilityAugmentationPoint,0,unbounded,
3.0,em:EMSTrafficType,em:EMSTrafficReasonText,0,unbounded,
3.0,em:EMSTrafficType,em:EMSTrafficStatusCode,0,unbounded,
3.0,em:EMSTrafficType,em:EMSTrafficAugmentationPoint,0,unbounded,
3.0,nc:EncounterClassificationType,nc:EncounterCategory,0,unbounded,
3.0,nc:EncounterClassificationType,nc:EncounterClassificationAugmentationPoint,0,unbounded,
3.0,scr:EncounterDeviceClassificationType,scr:PersonEncounterDeviceCategoryCode,0,unbounded,
3.0,scr:EncounterDeviceClassificationType,scr:EncounterDeviceDescriptionText,0,unbounded,
3.0,scr:EncounterDeviceClassificationType,scr:EncounterDeviceClassificationAugmentationPoint,0,unbounded,
3.0,cbrn:EncounterDeviceOperatorCommentsType,cbrn:DeviceOperatorCommentsText,0,unbounded,
3.0,cbrn:EncounterDeviceOperatorCommentsType,cbrn:DeviceOperatorID,0,unbounded,
3.0,cbrn:EncounterDeviceOperatorCommentsType,cbrn:EncounterDeviceOperatorCommentsAugmentationPoint,0,unbounded,
3.0,scr:EncounterDeviceType,scr:EncounterDeviceClassification,0,unbounded,
3.0,scr:EncounterDeviceType,cbrn:EncounterDeviceID,0,unbounded,
3.0,scr:EncounterDeviceType,scr:EncounterDeviceAugmentationPoint,0,unbounded,
3.0,scr:EncounterMethodType,scr:EncounterMethodDescriptionText,0,unbounded,
3.0,scr:EncounterMethodType,scr:EncounterMethodCategory,0,unbounded,
3.0,scr:EncounterMethodType,scr:EncounterMethodAugmentationPoint,0,unbounded,
3.0,cbrn:EncounterRelationshipType,cbrn:RelationshipBeginDateTime,0,unbounded,
3.0,cbrn:EncounterRelationshipType,cbrn:RelationshipEndDateTime,0,unbounded,
3.0,cbrn:EncounterRelationshipType,cbrn:EncounterRelationshipAugmentationPoint,0,unbounded,
3.0,cbrn:EnergiesKeVType,cbrn:unitsText,1,1,
3.0,cbrn:EnergyCalibrationType,cbrn:CoefficientOrBoundaryValuesChoice,0,unbounded,
3.0,cbrn:EnergyCalibrationType,cbrn:EnergyValueList,0,1,
3.0,cbrn:EnergyCalibrationType,cbrn:EnergyDeviationValueList,0,1,
3.0,cbrn:EnergyCalibrationType,cbrn:CalibrationDateTime,0,1,
3.0,cbrn:EnergyCalibrationType,cbrn:EnergyCalibrationAugmentationPoint,0,unbounded,
3.0,cbrn:EnergyDeviationsKeVType,cbrn:unitsText,1,1,
3.0,cbrn:EnergyWindowsType,cbrn:WindowStartEnergyValueList,1,1,
3.0,cbrn:EnergyWindowsType,cbrn:WindowEndEnergyValueList,1,1,
3.0,cbrn:EnergyWindowsType,cbrn:EnergyWindowsAugmentationPoint,0,unbounded,
3.0,scr:EnforcementDocumentType,scr:EnforcementEncounter,0,unbounded,
3.0,scr:EnforcementDocumentType,scr:EnforcementDocumentAugmentationPoint,0,unbounded,
3.0,scr:EnforcementEncounterChargeAssociationType,scr:ChargeDate,0,unbounded,
3.0,scr:EnforcementEncounterChargeAssociationType,scr:EnforcementEncounter,0,unbounded,
3.0,scr:EnforcementEncounterChargeAssociationType,j:Charge,0,unbounded,
3.0,scr:EnforcementEncounterChargeAssociationType,scr:EnforcementEncounterChargeAssociationAugmentationPoint,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:EntryLocationName,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:MilesFromPortOfEntryQuantity,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:SmuggledClaimVerifiedIndicator,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:SmuggledMethodCategoryText,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:TreatAsAdultIndicator,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:TimeInUS,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:EntryStatusFoundDetails,0,unbounded,
3.0,scr:EnforcementEncounterType,j:Arrest,0,unbounded,
3.0,scr:EnforcementEncounterType,im:EnforcedDeparture,0,unbounded,
3.0,scr:EnforcementEncounterType,im:EnforcementEncounterCategoryText,0,unbounded,
3.0,scr:EnforcementEncounterType,im:AlienDetentionEncounter,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:Enforcement,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:EntryStatusCategory,0,unbounded,
3.0,scr:EnforcementEncounterType,scr:EnforcementEncounterAugmentationPoint,0,unbounded,
3.0,j:EnforcementOfficialType,nc:RoleOfPerson,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialActivityCategory,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialAssignmentCategory,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialBadgeIdentification,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialPOSTLicenseIdentification,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialCategoryText,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialUnavailableSchedule,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialUnit,0,unbounded,
3.0,j:EnforcementOfficialType,j:LEOKACircumstanceCategory,0,unbounded,
3.0,j:EnforcementOfficialType,j:EnforcementOfficialAugmentationPoint,0,unbounded,
3.0,scr:EnforcementType,scr:EnforcementCategoryDescriptionText,0,unbounded,
3.0,scr:EnforcementType,scr:EnforcementCategory,0,unbounded,
3.0,scr:EnforcementType,scr:EnforcementAugmentationPoint,0,unbounded,
3.0,j:EnforcementUnitType,j:EnforcementUnitBeatIdentification,0,unbounded,
3.0,j:EnforcementUnitType,j:EnforcementUnitIdentification,0,unbounded,
3.0,j:EnforcementUnitType,j:EnforcementUnitName,0,unbounded,
3.0,j:EnforcementUnitType,j:EnforcementUnitNumberIdentification,0,unbounded,
3.0,j:EnforcementUnitType,j:EnforcementUnitSectionIdentification,0,unbounded,
3.0,j:EnforcementUnitType,j:EnforcementUnitAugmentationPoint,0,unbounded,
3.0,j:EngineType,j:EngineCylinderQuantity,0,unbounded,
3.0,j:EngineType,j:EngineID,0,unbounded,
3.0,j:EngineType,nc:ConveyanceFuelCategory,0,unbounded,
3.0,j:EngineType,j:EngineDisplacementMeasure,0,unbounded,
3.0,j:EngineType,j:EngineHorsepowerQuantity,0,unbounded,
3.0,j:EngineType,j:EngineAugmentationPoint,0,unbounded,
3.0,scr:EnrollmentClassificationType,scr:EnrollmentCategoryDescriptionText,0,unbounded,
3.0,scr:EnrollmentClassificationType,scr:EnrollmentCategory,0,unbounded,
3.0,scr:EnrollmentClassificationType,scr:EnrollmentClassificationAugmentationPoint,0,unbounded,
3.0,scr:EnrollmentStatusClassificationType,scr:EnrollmentCategoryDescriptionText,0,unbounded,
3.0,scr:EnrollmentStatusClassificationType,scr:EnrollmentCategory,0,unbounded,
3.0,scr:EnrollmentStatusClassificationType,scr:EnrollmentStatusClassificationAugmentationPoint,0,unbounded,
3.0,scr:EnrollmentType,scr:EnrollmentStatusClassification,0,unbounded,
3.0,scr:EnrollmentType,scr:EnrollmentClassification,0,unbounded,
3.0,scr:EnrollmentType,scr:EnrollmentAugmentationPoint,0,unbounded,
3.0,j:EntityEmailAssociationType,nc:Person,0,unbounded,
3.0,j:EntityEmailAssociationType,nc:Organization,0,unbounded,
3.0,j:EntityEmailAssociationType,nc:MessageID,0,unbounded,
3.0,j:EntityEmailAssociationType,j:EntityEmailAssociationAugmentationPoint,0,unbounded,
3.0,cyfs:EntityFindingAssociationType,nc:Entity,0,unbounded,
3.0,cyfs:EntityFindingAssociationType,cyfs:Finding,0,unbounded,
3.0,cyfs:EntityFindingAssociationType,cyfs:EntityFindingAssociationAugmentationPoint,0,unbounded,
3.0,j:EntityInstantMessengerAssociationType,j:InstantMessengerID,0,unbounded,
3.0,j:EntityInstantMessengerAssociationType,nc:Organization,0,unbounded,
3.0,j:EntityInstantMessengerAssociationType,nc:Person,0,unbounded,
3.0,j:EntityInstantMessengerAssociationType,j:EntityInstantMessengerAssociationAugmentationPoint,0,unbounded,
3.0,j:EntityNetworkAddressAssociationType,j:NetworkAddressID,0,unbounded,
3.0,j:EntityNetworkAddressAssociationType,nc:Organization,0,unbounded,
3.0,j:EntityNetworkAddressAssociationType,nc:Person,0,unbounded,
3.0,j:EntityNetworkAddressAssociationType,j:EntityNetworkAddressAssociationAugmentationPoint,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,nc:Organization,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,nc:TelephoneNumber,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,nc:Person,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberNightIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberEveningIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberDayIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberEmergencyIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberWorkIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberPrimaryIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:TelephoneNumberHomeIndicator,0,unbounded,
3.0,j:EntityTelephoneNumberAssociationType,j:EntityTelephoneNumberAssociationAugmentationPoint,0,unbounded,
3.0,nc:EntityType,nc:EntityRepresentation,0,unbounded,
3.0,nc:EntityType,nc:EntityAugmentationPoint,0,unbounded,
3.0,geo:EnvelopeType,gml:Envelope,0,unbounded,
3.0,cbrn:EquationType,cbrn:EquationCoefficientValueList,0,unbounded,
3.0,cbrn:EquationType,cbrn:EquationCovarianceMatrixValueList,0,unbounded,
3.0,cbrn:EquationType,cbrn:EquationKindCode,0,unbounded,
3.0,cbrn:EquationType,cbrn:EquationDescriptionText,0,unbounded,
3.0,cbrn:EquationType,cbrn:LowerLimitValue,0,unbounded,
3.0,cbrn:EquationType,cbrn:UpperLimitValue,0,unbounded,
3.0,cbrn:EquationType,cbrn:EquationAugmentationPoint,0,unbounded,
3.0,it:EquipmentType,nc:RoleOfItem,0,unbounded,
3.0,it:EquipmentType,it:EquipmentSealIdentification,0,unbounded,
3.0,it:EquipmentType,it:EquipmentIdentification,0,unbounded,
3.0,it:EquipmentType,it:EquipmentID,0,unbounded,
3.0,it:EquipmentType,it:EquipmentCharacteristicText,0,unbounded,
3.0,it:EquipmentType,it:EquipmentLoadedStatusText,0,unbounded,
3.0,it:EquipmentType,it:EquipmentLegalStatusIndicator,0,unbounded,
3.0,it:EquipmentType,it:EquipmentAugmentationPoint,0,unbounded,
3.0,j:EvaluationType,j:EvaluationDescriptionText,0,unbounded,
3.0,j:EvaluationType,j:EvaluationDiagnosisDescriptionText,0,unbounded,
3.0,j:EvaluationType,j:EvaluationDisorderDescriptionText,0,unbounded,
3.0,j:EvaluationType,j:CurrentEvaluationIndicator,0,unbounded,
3.0,j:EvaluationType,j:EvaluationProvider,0,unbounded,
3.0,j:EvaluationType,j:EvaluationRelatedDisorderDescriptionText,0,unbounded,
3.0,j:EvaluationType,j:MedicalDisorderIndicator,0,unbounded,
3.0,j:EvaluationType,j:EvaluationAugmentationPoint,0,unbounded,
3.0,j:EvidenceType,nc:RoleOfItem,0,unbounded,
3.0,j:EvidenceType,j:EvidenceItemText,0,unbounded,
3.0,j:EvidenceType,j:EvidenceItemContactInformation,0,unbounded,
3.0,j:EvidenceType,j:RoleOfBinary,0,unbounded,
3.0,j:EvidenceType,j:EvidenceDocumentationBinary,0,unbounded,
3.0,j:EvidenceType,j:EvidenceAmount,0,unbounded,
3.0,j:EvidenceType,j:RoleOfBiometric,0,unbounded,
3.0,j:EvidenceType,j:IBISNumberText,0,unbounded,
3.0,j:EvidenceType,j:EvidenceCollector,0,unbounded,
3.0,j:EvidenceType,j:EvidenceCustodyTransfer,0,unbounded,
3.0,j:EvidenceType,j:EvidenceKit,0,unbounded,
3.0,j:EvidenceType,j:EvidenceNumberIdentification,0,unbounded,
3.0,j:EvidenceType,j:EvidenceOtherIdentification,0,unbounded,
3.0,j:EvidenceType,j:EvidencePreviousLocation,0,unbounded,
3.0,j:EvidenceType,j:EvidenceQuantityText,0,unbounded,
3.0,j:EvidenceType,j:EvidenceReceiptIdentification,0,unbounded,
3.0,j:EvidenceType,j:EvidenceReturnedIndicator,0,unbounded,
3.0,j:EvidenceType,j:EvidenceTakenLocation,0,unbounded,
3.0,j:EvidenceType,j:EvidenceReturnRecipientEntity,0,unbounded,
3.0,j:EvidenceType,j:EvidenceTakenFromEntity,0,unbounded,
3.0,j:EvidenceType,j:EvidenceAugmentationPoint,0,unbounded,
3.0,im:ExchangeVisitorProgramClassificationType,im:ProgramDescriptionText,0,unbounded,
3.0,im:ExchangeVisitorProgramClassificationType,im:ProgramAbbreviationText,0,unbounded,
3.0,im:ExchangeVisitorProgramClassificationType,im:ProgramCategoryText,0,unbounded,
3.0,im:ExchangeVisitorProgramClassificationType,im:ExchangeVisitorProgramClassificationAugmentationPoint,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramSupervisionArrangementText,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramClassification,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:FederalGovernmentSponsorIndicator,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:FinancialSupportMethodSelectionCommentText,0,unbounded,
3.0,im:ExchangeVisitorProgramType,j:TitleOfCertifyingOfficerText,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:StateGovernmentSponsorIndicator,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ForProfitIndicator,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramActivityCommentText,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramStatusChangeDate,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:LocalGovernmentSponsorIndicator,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:FormUsageTotalQuantity,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:OtherOrganizationRoleCommentText,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramDesignatedDurationNumeric,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramExpireDate,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramName,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramIdentification,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramOriginalStartDate,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ProgramStartDate,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:FormAllotmentQuantity,0,unbounded,
3.0,im:ExchangeVisitorProgramType,nc:ProgramPurposeText,0,unbounded,
3.0,im:ExchangeVisitorProgramType,im:ExchangeVisitorProgramAugmentationPoint,0,unbounded,
3.0,im:ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationReasonCode,0,unbounded,
3.0,im:ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationReasonDescriptionText,0,unbounded,
3.0,im:ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationAugmentationPoint,0,unbounded,
3.0,j:ExhibitType,j:ExhibitAcceptingAgency,0,unbounded,
3.0,j:ExhibitType,j:ExhibitAdmittedIndicator,0,unbounded,
3.0,j:ExhibitType,j:ExhibitEvidence,0,unbounded,
3.0,j:ExhibitType,j:ExhibitIdentification,0,unbounded,
3.0,j:ExhibitType,j:ExhibitRemainingProofIndicator,0,unbounded,
3.0,j:ExhibitType,j:ExhibitStatusText,0,unbounded,
3.0,j:ExhibitType,j:ExhibitAugmentationPoint,0,unbounded,
3.0,em:ExplicitAddressType,em:ExplicitAddressSchemeText,0,unbounded,
3.0,em:ExplicitAddressType,em:ExplicitAddressValueText,0,unbounded,
3.0,em:ExplicitAddressType,em:ExplicitAddressAugmentationPoint,0,unbounded,
3.0,j:ExplosiveType,j:ExplosiveComponent,0,unbounded,
3.0,j:ExplosiveType,j:ExplosiveContainer,0,unbounded,
3.0,j:ExplosiveType,j:ExplosiveFiller,0,unbounded,
3.0,j:ExplosiveType,j:ExplosiveIgnition,0,unbounded,
3.0,j:ExplosiveType,j:ExplosiveAugmentationPoint,0,unbounded,
3.0,it:ExporterType,it:ExporterIdentification,0,unbounded,
3.0,it:ExporterType,it:ExporterIDCategory,0,unbounded,
3.0,it:ExporterType,it:RoleOfParty,0,unbounded,
3.0,it:ExporterType,it:ExporterAugmentationPoint,0,unbounded,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:AverageExposureRateValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:AverageExposureRateUncertaintyValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:MaximumExposureRateValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:MinimumExposureRateValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:BackgroundExposureRateValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:BackgroundExposureRateUncertaintyValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:TotalExposureValue,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:SourcePosition,0,1,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:ExposureAnalysisResultsExtension,0,unbounded,
3.0,cbrn:ExposureAnalysisResultsType,cbrn:ExposureAnalysisResultsAugmentationPoint,0,unbounded,
3.0,cbrn:ExposureRatemRhType,cbrn:unitsText,1,1,
3.0,cbrn:ExposureRateType,cbrn:ExposureRateValue,0,1,
3.0,cbrn:ExposureRateType,cbrn:ExposureRateLevelDescriptionText,0,1,
3.0,cbrn:ExposureRateType,cbrn:RadDetectorInformation,0,1,
3.0,cbrn:ExposureRateType,cbrn:RadRawExposureRate,0,unbounded,
3.0,cbrn:ExposureRateType,cbrn:ExposureRateAugmentationPoint,0,unbounded,
3.0,biom:FaceImageBoundaryType,biom:FaceImageBoundaryShapeCode,0,unbounded,
3.0,biom:FaceImageBoundaryType,biom:PositionPolygonVertexQuantity,0,unbounded,
3.0,biom:FaceImageBoundaryType,biom:PositionPolygonVertex,2,99,
3.0,biom:FaceImageBoundaryType,biom:FaceImageBoundaryAugmentationPoint,0,unbounded,
3.0,biom:FaceImageBoundingSquareType,biom:FaceImageBoundingCategoryCode,0,unbounded,
3.0,biom:FaceImageBoundingSquareType,biom:SegmentBottomVerticalCoordinateValue,0,unbounded,
3.0,biom:FaceImageBoundingSquareType,biom:SegmentLeftHorizontalCoordinateValue,0,unbounded,
3.0,biom:FaceImageBoundingSquareType,biom:SegmentRightHorizontalCoordinateValue,0,unbounded,
3.0,biom:FaceImageBoundingSquareType,biom:SegmentTopVerticalCoordinateValue,0,unbounded,
3.0,biom:FaceImageBoundingSquareType,biom:FaceImageBoundingSquareAugmentationPoint,0,unbounded,
3.0,biom:FaceImageFeaturePointType,biom:FeaturePointHorizontalCoordinateValue,0,unbounded,
3.0,biom:FaceImageFeaturePointType,biom:FeaturePointIdentification,0,unbounded,
3.0,biom:FaceImageFeaturePointType,biom:FeaturePointCategory,0,unbounded,
3.0,biom:FaceImageFeaturePointType,biom:FeaturePointVerticalCoordinateValue,0,unbounded,
3.0,biom:FaceImageFeaturePointType,biom:FaceImageFeaturePointAugmentationPoint,0,unbounded,
3.0,biom:FaceImageType,biom:FacialImageMissingReasonCode,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImage3DPoseAngle,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageAcquisitionProfile,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageBoundingSquare,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageBoundary,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageDescription,0,50,
3.0,biom:FaceImageType,nc:PersonEyeColor,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageHairColorAttribute,0,2,
3.0,biom:FaceImageType,biom:FaceImageFeaturePoint,0,88,
3.0,biom:FaceImageType,biom:FaceImagePoseOffsetAngleMeasure,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageAcquisitionSource,0,unbounded,
3.0,biom:FaceImageType,biom:FaceImageAugmentationPoint,0,unbounded,
3.0,nc:FacilityAssociationType,nc:Facility,0,unbounded,
3.0,nc:FacilityAssociationType,nc:FacilityAssociationAugmentationPoint,0,unbounded,
3.0,nc:FacilityDocumentAssociationType,nc:Facility,0,unbounded,
3.0,nc:FacilityDocumentAssociationType,nc:Document,0,unbounded,
3.0,nc:FacilityDocumentAssociationType,nc:FacilityDocumentAssociationAugmentationPoint,0,unbounded,
3.0,nc:FacilityImageAssociationType,nc:Facility,0,unbounded,
3.0,nc:FacilityImageAssociationType,nc:Image,0,unbounded,
3.0,nc:FacilityImageAssociationType,nc:FacilityImageAssociationAugmentationPoint,0,unbounded,
3.0,nc:FacilityPersonAssociationType,nc:Facility,0,unbounded,
3.0,nc:FacilityPersonAssociationType,nc:Person,0,unbounded,
3.0,nc:FacilityPersonAssociationType,nc:FacilityPersonAssociationAugmentationPoint,0,unbounded,
3.0,nc:FacilitySiteAssociationType,nc:Site,0,unbounded,
3.0,nc:FacilitySiteAssociationType,nc:Facility,0,unbounded,
3.0,nc:FacilitySiteAssociationType,nc:FacilitySiteAssociationAugmentationPoint,0,unbounded,
3.0,nc:FacilitySubFacilityAssociationType,nc:ParentFacility,0,unbounded,
3.0,nc:FacilitySubFacilityAssociationType,nc:SubFacility,0,unbounded,
3.0,nc:FacilitySubFacilityAssociationType,nc:FacilitySubFacilityAssociationAugmentationPoint,0,unbounded,
3.0,nc:FacilityType,nc:FacilityIdentification,0,unbounded,
3.0,nc:FacilityType,nc:FacilityName,0,unbounded,
3.0,nc:FacilityType,nc:FacilityCategory,0,unbounded,
3.0,nc:FacilityType,nc:FacilityLocation,0,unbounded,
3.0,nc:FacilityType,nc:FacilityContactInformation,0,unbounded,
3.0,nc:FacilityType,nc:FacilityContainsItem,0,unbounded,
3.0,nc:FacilityType,nc:FacilityCapacityDescriptionText,0,unbounded,
3.0,nc:FacilityType,nc:FacilityUsage,0,unbounded,
3.0,nc:FacilityType,nc:FacilitySiteDiagram,0,unbounded,
3.0,nc:FacilityType,nc:FacilityOperatingSchedule,0,unbounded,
3.0,nc:FacilityType,nc:FacilitySecurityLevelText,0,unbounded,
3.0,nc:FacilityType,nc:FacilityMemberCategoryText,0,unbounded,
3.0,nc:FacilityType,nc:FacilityDescriptionText,0,unbounded,
3.0,nc:FacilityType,nc:FacilitySystemIdentification,0,unbounded,
3.0,nc:FacilityType,nc:FacilitySystemIPAddressID,0,unbounded,
3.0,nc:FacilityType,nc:FacilityMaxOccupancyQuantity,0,unbounded,
3.0,nc:FacilityType,nc:FacilityOperationalStatus,0,unbounded,
3.0,nc:FacilityType,nc:FacilityCapacityQuantity,0,unbounded,
3.0,nc:FacilityType,nc:FacilityAugmentationPoint,0,unbounded,
3.0,cbrn:FaultType,cbrn:FaultCodeValueText,1,1,
3.0,cbrn:FaultType,cbrn:FaultDescriptionText,1,1,
3.0,cbrn:FaultType,cbrn:FaultSeverityCode,1,1,
3.0,cbrn:FaultType,cbrn:FaultExtension,0,unbounded,
3.0,cbrn:FaultType,cbrn:FaultAugmentationPoint,0,unbounded,
