Release,PropertyNS,PropertyName,QualifiedType,Definition,SubstitutionGroupQualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,QualifiedProperty
3.0,j,ChargeSpecialAllegationText,nc:TextType,"A factor that has enhanced a charge, making it a more serious offense.",,TRUE,FALSE,,,,j:ChargeSpecialAllegationText
3.0,j,ChargeStatus,nc:StatusType,A state of a charge.,,TRUE,FALSE,,,,j:ChargeStatus
3.0,j,ChargeStatute,j:StatuteType,"A unique identifier of a law, rule, or ordinance within a jurisdiction that a person is accused of violating.",,TRUE,FALSE,,,,j:ChargeStatute
3.0,j,ChargeSubject,j:SubjectType,A person accused of committing a specific offense.,,TRUE,FALSE,,,,j:ChargeSubject
3.0,j,ChargeText,nc:TextType,A text of a charge.,,TRUE,FALSE,,,,j:ChargeText
3.0,j,ChargeTrackingIdentification,nc:IdentificationType,A unique identification number assigned to an entire set of charges for an arrest. Different numbers may appear in the set if cases have been consolidated.,,TRUE,FALSE,,,,j:ChargeTrackingIdentification
3.0,j,ChargeUCR,,A data concept for an offense within the Uniform Crime Report (UCR) system.,,TRUE,TRUE,,,,j:ChargeUCR
3.0,j,ChargeUCRCode,ucr:OffenseCodeType,An offense within the Uniform Crime Report (UCR) system.,j:ChargeUCR,TRUE,FALSE,,,,j:ChargeUCRCode
3.0,j,ChargeUCRCrimeCategoryText,nc:TextType,A Uniform Crime Report (UCR) kind or classification of a crime associated with a charge.,,TRUE,FALSE,,,,j:ChargeUCRCrimeCategoryText
3.0,j,ChargeVerdict,j:VerdictType,A set of details describing if a person was found guilty or innocent of a charge.,,TRUE,FALSE,,,,j:ChargeVerdict
3.0,j,ChargeVictim,j:VictimType,A person or entity who is the victim of an offense designated by the charge.,,TRUE,FALSE,,,,j:ChargeVictim
3.0,cbrn,ChemEncounterDeviceCategoryText,nc:TextType,A kind of device to capture chemical data in the process of an encounter.,scr:EncounterDeviceCategory,TRUE,FALSE,,,,cbrn:ChemEncounterDeviceCategoryText
3.0,nc,Chemical,nc:SubstanceType,A substance used in or produced by a chemical process.,,TRUE,FALSE,,,,nc:Chemical
3.0,cyfs,Child,cyfs:ChildType,A person who was an unmarried minor at the time of his or her involvement in a judicial proceeding or non-judicial program.,,TRUE,FALSE,,,,cyfs:Child
3.0,cyfs,ChildAugmentationPoint,,An augmentation point for ChildType.,,TRUE,TRUE,,,,cyfs:ChildAugmentationPoint
3.0,cyfs,ChildBirthOrderNumeric,niem-xs:nonNegativeInteger,"A numeric description of the order in which a child was born to a parent, in relationship to the child's biological siblings.",,TRUE,FALSE,,,,cyfs:ChildBirthOrderNumeric
3.0,cyfs,ChildLegalCustodyPartyAssociation,cyfs:ChildLegalCustodyPartyAssociationType,A relationship between a custodial person or organization and a child.,,TRUE,FALSE,,,,cyfs:ChildLegalCustodyPartyAssociation
3.0,cyfs,ChildLegalCustodyPartyAssociationAugmentationPoint,,An augmentation point for ChildLegalCustodyPartyAssociationType.,,TRUE,TRUE,,,,cyfs:ChildLegalCustodyPartyAssociationAugmentationPoint
3.0,cyfs,ChildRemovalDate,nc:DateType,A date the child was removed from caregiver's custody.,,TRUE,FALSE,,,,cyfs:ChildRemovalDate
3.0,cyfs,ChildSupportArrearsPaymentAmount,nc:AmountType,"An amount the child-support obligor is ordered to pay at a specified frequency (e.g., weekly, monthly) toward the total arrearages amount.",,TRUE,FALSE,,,,cyfs:ChildSupportArrearsPaymentAmount
3.0,cyfs,ChildSupportAssignedArrearsAmount,nc:AmountType,A portion of total arrears identified in the child-support order as being attributable to recovery from the obligor of assigned arrears.,,TRUE,FALSE,,,,cyfs:ChildSupportAssignedArrearsAmount
3.0,cyfs,ChildSupportEnforcementCase,cyfs:ChildSupportEnforcementCaseType,A child support enforcement case.,nc:Case,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCase
3.0,cyfs,ChildSupportEnforcementCaseAugmentationPoint,,An augmentation point for ChildSupportEnforcementCaseType.,,TRUE,TRUE,,,,cyfs:ChildSupportEnforcementCaseAugmentationPoint
3.0,cyfs,ChildSupportEnforcementCaseDispositionDecision,cyfs:ChildSupportEnforcementCaseDispositionDecisionType,A disposition decision for a child support enforcement case.,nc:CaseDispositionDecision,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCaseDispositionDecision
3.0,cyfs,ChildSupportEnforcementCaseDispositionDecisionAugmentationPoint,,An augmentation point for ChildSupportEnforcementCaseDispositionDecisionType.,,TRUE,TRUE,,,,cyfs:ChildSupportEnforcementCaseDispositionDecisionAugmentationPoint
3.0,cyfs,ChildSupportEnforcementCaseDispositionDecisionCode,cyfs:ChildSupportEnforcementCaseDispositionDecisionCodeType,"A list of disposition decisions that a tribunal can reach at the conclusion of a hearing, trial, or other proceeding in a child-support-enforcement case.",,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCaseDispositionDecisionCode
3.0,cyfs,ChildSupportEnforcementCaseDispositionDecisionFindingsText,nc:TextType,"A description of the tribunal's factual findings in support of its disposition decision in a child-support-enforcement case (e.g., the tribunal does or does not have jurisdiction over the case, respondent is or is not the child's father, respond",,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCaseDispositionDecisionFindingsText
3.0,cyfs,childSupportEnforcementCaseIdentifierStatusText,xs:string,"An attribute that shows the status of a IV-D case identifier assigned by a local agency to a child-support-enforcement case (""IV-D"" refers to Title IV-D of the Social Security Act).",,FALSE,FALSE,,,,cyfs:childSupportEnforcementCaseIdentifierStatusText
3.0,cyfs,ChildSupportEnforcementCaseOriginatorAssociation,cyfs:ChildSupportEnforcementCaseOriginatorAssociationType,A relationship between a child-support-enforcement agency and the child-support-enforcement case it initiated.,,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCaseOriginatorAssociation
3.0,cyfs,ChildSupportEnforcementCaseOriginatorAssociationAugmentationPoint,,An augmentation point for ChildSupportEnforcementCaseOriginatorAssociationType.,,TRUE,TRUE,,,,cyfs:ChildSupportEnforcementCaseOriginatorAssociationAugmentationPoint
3.0,cyfs,ChildSupportEnforcementCaseOriginatorIdentification,nc:IdentificationType,A unique alphanumeric identification assigned to the child-support-enforcement agency that initiated the child-support-enforcement case.,,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCaseOriginatorIdentification
3.0,cyfs,ChildSupportEnforcementCaseTransferCode,cyfs:ChildSupportEnforcementCaseTransferCodeType,A list of reasons why a child-support-enforcement case was transferred.,,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementCaseTransferCode
3.0,cyfs,ChildSupportEnforcementIV-DCaseCategoryIndicator,niem-xs:boolean,"True if the child support enforcement case implicates Title IV-D of the Social Security Act (e.g., the custodial parent has received funds from the Temporary Assistance for Needy Families (TANF) program); false otherwise.",,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementIV-DCaseCategoryIndicator
3.0,cyfs,ChildSupportEnforcementIV-DCaseIdentification,nc:IdentificationType,"A unique identification assigned by a local agency to identify and track each IV-D case in the state, tribe, or territory (""IV-D"" refers to Title IV-D of the Social Security Act).",,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementIV-DCaseIdentification
3.0,cyfs,ChildSupportEnforcementOrganization,cyfs:ChildSupportEnforcementOrganizationType,An organization charged with enforcing child support.,nc:Organization,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementOrganization
3.0,cyfs,ChildSupportEnforcementOrganizationAugmentationPoint,,An augmentation point for ChildSupportEnforcementOrganizationType.,,TRUE,TRUE,,,,cyfs:ChildSupportEnforcementOrganizationAugmentationPoint
3.0,cyfs,ChildSupportEnforcementServiceID,niem-xs:string,"A unique alphanumeric value assigned locally to each child-support-enforcement agency (e.g., State Disbursement Unit Identifier).",,TRUE,FALSE,,,,cyfs:ChildSupportEnforcementServiceID
3.0,cyfs,ChildSupportFeesAmount,nc:AmountType,"An amount the child-support obligor is ordered to pay for the fees incurred in the case (e.g., attorney fees, filing fees, fees for paternity testing, etc.).",,TRUE,FALSE,,,,cyfs:ChildSupportFeesAmount
3.0,cyfs,ChildSupportInsuranceBeneficiaryPersonAssociation,cyfs:ChildSupportInsuranceBeneficiaryPersonAssociationType,An association between insurance coverage ordered in a child-support-enforcement case and the person (usually a child) who is the beneficiary of that insurance.,,TRUE,FALSE,,,,cyfs:ChildSupportInsuranceBeneficiaryPersonAssociation
3.0,cyfs,ChildSupportInsuranceBeneficiaryPersonAssociationAugmentationPoint,,An augmentation point for ChildSupportInsuranceBeneficiaryPersonAssociationType.,,TRUE,TRUE,,,,cyfs:ChildSupportInsuranceBeneficiaryPersonAssociationAugmentationPoint
3.0,cyfs,ChildSupportInsuranceCoverageOrder,cyfs:ChildSupportInsuranceCoverageOrderType,An order specifying the insurance coverage awarded in a child-support-enforcement case.,nc:Insurance,TRUE,FALSE,,,,cyfs:ChildSupportInsuranceCoverageOrder
3.0,cyfs,ChildSupportInsuranceCoverageOrderAugmentationPoint,,An augmentation point for ChildSupportInsuranceCoverageOrderType.,,TRUE,TRUE,,,,cyfs:ChildSupportInsuranceCoverageOrderAugmentationPoint
3.0,cyfs,ChildSupportInsuranceCoverageOrderCategory,,A data concept for describing the kinds of insurance coverage ordered in a child-support-enforcement case.,,TRUE,TRUE,,,,cyfs:ChildSupportInsuranceCoverageOrderCategory
3.0,cyfs,ChildSupportInsuranceCoverageOrderCode,cyfs:ChildSupportInsuranceCoverageCodeType,A list of the kind(s) of insurance coverage ordered in a child-support-enforcement case.,cyfs:ChildSupportInsuranceCoverageOrderCategory,TRUE,FALSE,,,,cyfs:ChildSupportInsuranceCoverageOrderCode
3.0,cyfs,ChildSupportInsuranceCoverageOrderText,nc:TextType,A description of the kind(s) of insurance coverage ordered in a child-support-enforcement case.,cyfs:ChildSupportInsuranceCoverageOrderCategory,TRUE,FALSE,,,,cyfs:ChildSupportInsuranceCoverageOrderText
3.0,cyfs,ChildSupportNonTANFArrearsAmount,nc:AmountType,A portion of total arrears identified in the child-support order as being attributable to child-support payments that were due from the obligor in the past but were not paid.,,TRUE,FALSE,,,,cyfs:ChildSupportNonTANFArrearsAmount
3.0,cyfs,ChildSupportObligation,cyfs:ChildSupportObligationType,An obligation to provide support for a child.,nc:Obligation,TRUE,FALSE,,,,cyfs:ChildSupportObligation
3.0,cyfs,ChildSupportObligationAugmentationPoint,,An augmentation point for ChildSupportObligationType.,,TRUE,TRUE,,,,cyfs:ChildSupportObligationAugmentationPoint
3.0,cyfs,ChildSupportObligationOrderActionCode,cyfs:ChildSupportObligationOrderActionCodeType,A list of legal actions a child-support-enforcement tribunal can take regarding a child-support obligation.,,TRUE,FALSE,,,,cyfs:ChildSupportObligationOrderActionCode
3.0,cyfs,ChildSupportTANFArrearsAmount,nc:AmountType,A portion of total arrears identified in the child-support order as being attributable to recovery from the obligor of the Temporary Assistance for Needy Families (TANF) funds previously provided for the child.,,TRUE,FALSE,,,,cyfs:ChildSupportTANFArrearsAmount
3.0,cyfs,ChildSupportTotalArrearsAmount,nc:AmountType,A total arrearages amount identified in the child-support order.,,TRUE,FALSE,,,,cyfs:ChildSupportTotalArrearsAmount
3.0,cyfs,ChildSupportUnreimbursedExpenseDescriptionText,nc:TextType,"A description of the unreimbursed expenses for which the child-support obligor is financially responsible (e.g., uncovered medical costs, education costs, etc.).",,TRUE,FALSE,,,,cyfs:ChildSupportUnreimbursedExpenseDescriptionText
3.0,cyfs,ChildSupportUnreimbursedExpensePercent,nc:PercentType,"A percentage the child-support obligor is ordered to pay for unreimbursed expenses (e.g., uncovered medical costs, education costs, etc.).",,TRUE,FALSE,,,,cyfs:ChildSupportUnreimbursedExpensePercent
3.0,cyfs,ChildVictim,cyfs:ChildVictimType,A person who has not yet reached the age of majority and in whose interest a child welfare case has been initiated.,,TRUE,FALSE,,,,cyfs:ChildVictim
3.0,cyfs,ChildVictimAugmentationPoint,,An augmentation point for ChildVictimType.,,TRUE,TRUE,,,,cyfs:ChildVictimAugmentationPoint
3.0,cyfs,ChildVictimChargeAssociation,cyfs:ChildVictimChargeAssociationType,"A relationship among an allegation of child abuse or neglect, the alleged perpetrator, and the alleged child victim.",,TRUE,FALSE,,,,cyfs:ChildVictimChargeAssociation
3.0,cyfs,ChildVictimChargeAssociationAugmentationPoint,,An augmentation point for ChildVictimChargeAssociationType.,,TRUE,TRUE,,,,cyfs:ChildVictimChargeAssociationAugmentationPoint
3.0,cyfs,ChildWelfareAgencyCaseID,niem-xs:string,An identifier assigned by a state or local child welfare agency to track a dependency or neglect case.,,TRUE,FALSE,,,,cyfs:ChildWelfareAgencyCaseID
3.0,cyfs,ChildWelfareCase,cyfs:ChildWelfareCaseType,A case specific to child welfare.,,TRUE,FALSE,,,,cyfs:ChildWelfareCase
3.0,cyfs,ChildWelfareCaseAugmentationPoint,,An augmentation point for ChildWelfareCaseType.,,TRUE,TRUE,,,,cyfs:ChildWelfareCaseAugmentationPoint
3.0,cyfs,ChildWelfareChargeStatusCategory,,A data concept for describing the status of an investigation or adjudication of a particular child welfare allegation.,,TRUE,TRUE,,,,cyfs:ChildWelfareChargeStatusCategory
3.0,cyfs,ChildWelfareChargeStatusCategoryCode,cyfs:ChildWelfareChargeStatusCategoryCodeType,A current status of the associated charge,cyfs:ChildWelfareChargeStatusCategory,TRUE,FALSE,,,,cyfs:ChildWelfareChargeStatusCategoryCode
3.0,cyfs,ChildWelfareChargeStatusCategoryText,nc:TextType,A kind of status of the investigation or adjudication of an allegation of abuse or neglect.,cyfs:ChildWelfareChargeStatusCategory,TRUE,FALSE,,,,cyfs:ChildWelfareChargeStatusCategoryText
3.0,cyfs,ChildWelfareCounselForWhomText,nc:TextType,A description of the client represented by an attorney involved in a dependency or neglect case.,,TRUE,FALSE,,,,cyfs:ChildWelfareCounselForWhomText
3.0,cyfs,ChildWelfareOrganization,nc:OrganizationType,An organization charged with protecting the welfare of children.,nc:Organization,TRUE,FALSE,,,,cyfs:ChildWelfareOrganization
3.0,nc,CircularRegion,nc:CircularRegionType,A circular area identified by a center coordinate and a radius.,,TRUE,FALSE,,,,nc:CircularRegion
3.0,nc,CircularRegionAugmentationPoint,,An augmentation point for CircularRegionType.,,TRUE,TRUE,,,,nc:CircularRegionAugmentationPoint
3.0,nc,CircularRegionCenterCoordinate,nc:Location2DGeospatialCoordinateType,A geographic coordinate located at the center of a circular region.,,TRUE,FALSE,,,,nc:CircularRegionCenterCoordinate
3.0,nc,CircularRegionRadiusLengthMeasure,nc:MeasureType,A distance from the center point to the circumference or boundary of a circular region.,,TRUE,FALSE,,,,nc:CircularRegionRadiusLengthMeasure
3.0,j,Citation,j:CitationType,An official summons to appear in court or pay a fine given to a subject from a peace official due to a subjects violation or infraction of a law.,,TRUE,FALSE,,,,j:Citation
3.0,j,CitationAgency,nc:OrganizationType,An organization for whom the citation issuing official is employed.,,TRUE,FALSE,,,,j:CitationAgency
3.0,j,CitationAugmentationPoint,,An augmentation point for CitationType.,,TRUE,TRUE,,,,j:CitationAugmentationPoint
3.0,j,CitationDismissalConditionIndicator,niem-xs:boolean,True if a citation can be dismissed if certain conditions are met; false otherwise.,,TRUE,FALSE,,,,j:CitationDismissalConditionIndicator
3.0,j,CitationDismissalConditionText,nc:TextType,A condition to be met that can make a citation eligible for dismissal.,,TRUE,FALSE,,,,j:CitationDismissalConditionText
3.0,j,CitationFineAmount,nc:AmountType,An amount of money to be paid by the subject receiving the citation if the subject chooses not to dispute the citation in court.,,TRUE,FALSE,,,,j:CitationFineAmount
3.0,j,CitationIssuedLocation,nc:LocationType,A place where a citation is given to a subject.,,TRUE,FALSE,,,,j:CitationIssuedLocation
3.0,j,CitationIssuingOfficial,j:EnforcementOfficialType,A peace official who gives a citation to a subject.,,TRUE,FALSE,,,,j:CitationIssuingOfficial
3.0,j,CitationSubject,j:SubjectType,A person who violates a law and receives a citation.,,TRUE,FALSE,,,,j:CitationSubject
3.0,j,CitationViolation,nc:IncidentType,An activity that is a violation of a law or ordinance that results in a subject being given a citation.,,TRUE,FALSE,,,,j:CitationViolation
3.0,im,CitizenRole,im:CitizenRoleType,a native or naturalized person who owes allegiance to a government and is entitled to protection from it,im:PersonCountryRole,TRUE,FALSE,,,,im:CitizenRole
3.0,im,CitizenRoleAugmentationPoint,,An augmentation point for CitizenRoleType.,,TRUE,TRUE,,,,im:CitizenRoleAugmentationPoint
3.0,im,CitizenshipCertificateIdentification,nc:IdentificationType,An identification number of the citizenship certificate issued to a biological or adopted child of a U.S. Citizen.,,TRUE,FALSE,,,,im:CitizenshipCertificateIdentification
3.0,j,ClassmateAssociation,nc:PersonAssociationType,A relationship between people in the same class.,,TRUE,FALSE,,,,j:ClassmateAssociation
3.0,scr,ClassOfAdmissionClassification,,A data concept for a category of class of admission for a Person,,TRUE,TRUE,,,,scr:ClassOfAdmissionClassification
3.0,scr,ClassOfAdmissionClassificationCode,im:ImmigrationClassOfAdmissionCategoryCodeType,A category of class of admission for a Person,scr:ClassOfAdmissionClassification,TRUE,FALSE,,,,scr:ClassOfAdmissionClassificationCode
