Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
4.2,cbrncl,VersionKindCodeSimpleType,cbrncl:VersionKindCodeSimpleType,S,atomic,0,0,0,,,,A data type that defines the various code values for Kind of version,xs,token,xs:token,,,
4.2,cbrncl,VersionKindCodeType,cbrncl:VersionKindCodeType,CSC,atomic,0,0,0,,,,A data type that defines the kind of version Code,cbrncl,VersionKindCodeSimpleType,cbrncl:VersionKindCodeSimpleType,,,
4.2,cbrncl,VolumeMeasureUnitCodeSimpleType,cbrncl:VolumeMeasureUnitCodeSimpleType,S,atomic,0,0,0,,,,A data type that defines the various volumeMeasureUnitCodes,xs,token,xs:token,,,
4.2,cbrncl,VolumeMeasureUnitCodeType,cbrncl:VolumeMeasureUnitCodeType,CSC,atomic,0,0,0,,,,A data type for volume units of measure.,cbrncl,VolumeMeasureUnitCodeSimpleType,cbrncl:VolumeMeasureUnitCodeSimpleType,,,
4.2,census,USCountyCodeSimpleType,census:USCountyCodeSimpleType,S,atomic,0,0,0,,,,A data type for US county codes.,xs,token,xs:token,,,
4.2,census,USCountyCodeType,census:USCountyCodeType,CSC,atomic,0,0,0,,,,A data type for US county codes.,census,USCountyCodeSimpleType,census:USCountyCodeSimpleType,,,
4.2,commodity,ConveyanceCategoryCodeSimpleType,commodity:ConveyanceCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of conveyance.,xs,token,xs:token,,,
4.2,commodity,ConveyanceCategoryCodeType,commodity:ConveyanceCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of conveyance.,commodity,ConveyanceCategoryCodeSimpleType,commodity:ConveyanceCategoryCodeSimpleType,,,
4.2,commodity,ElectronicEquipmentCategoryCodeSimpleType,commodity:ElectronicEquipmentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of electronic equipment.,xs,token,xs:token,,,
4.2,commodity,ElectronicEquipmentCategoryCodeType,commodity:ElectronicEquipmentCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of electronic equipment.,commodity,ElectronicEquipmentCategoryCodeSimpleType,commodity:ElectronicEquipmentCategoryCodeSimpleType,,,
4.2,commodity,ElectronicInstrumentCategoryCodeSimpleType,commodity:ElectronicInstrumentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of electronic instrument.,xs,token,xs:token,,,
4.2,commodity,ElectronicInstrumentCategoryCodeType,commodity:ElectronicInstrumentCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of electronic instrument.,commodity,ElectronicInstrumentCategoryCodeSimpleType,commodity:ElectronicInstrumentCategoryCodeSimpleType,,,
4.2,commodity,MachineryCategoryCodeSimpleType,commodity:MachineryCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of machinery.,xs,token,xs:token,,,
4.2,commodity,MachineryCategoryCodeType,commodity:MachineryCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of machinery.,commodity,MachineryCategoryCodeSimpleType,commodity:MachineryCategoryCodeSimpleType,,,
4.2,commodity-4.0.2,CommodityCodeSimpleType,commodity-4.0.2:CommodityCodeSimpleType,S,atomic,0,0,0,,,,A data type for Standard Classification of Transported Goods (SCTG) commodity codes.,xs,token,xs:token,,,
4.2,commodity-4.0.2,CommodityCodeType,commodity-4.0.2:CommodityCodeType,CSC,atomic,0,0,0,,,,A data type for Standard Classification of Transported Goods (SCTG) commodity codes.,commodity-4.0.2,CommodityCodeSimpleType,commodity-4.0.2:CommodityCodeSimpleType,,,
4.2,commodity-4.0.2,ConveyanceCategoryCodeSimpleType,commodity-4.0.2:ConveyanceCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of conveyance.,xs,token,xs:token,,,
4.2,commodity-4.0.2,ConveyanceCategoryCodeType,commodity-4.0.2:ConveyanceCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of conveyance.,commodity-4.0.2,ConveyanceCategoryCodeSimpleType,commodity-4.0.2:ConveyanceCategoryCodeSimpleType,,,
4.2,commodity-4.0.2,ElectronicEquipmentCategoryCodeSimpleType,commodity-4.0.2:ElectronicEquipmentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of electronic equipment.,xs,token,xs:token,,,
4.2,commodity-4.0.2,ElectronicEquipmentCategoryCodeType,commodity-4.0.2:ElectronicEquipmentCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of electronic equipment.,commodity-4.0.2,ElectronicEquipmentCategoryCodeSimpleType,commodity-4.0.2:ElectronicEquipmentCategoryCodeSimpleType,,,
4.2,commodity-4.0.2,ElectronicInstrumentCategoryCodeSimpleType,commodity-4.0.2:ElectronicInstrumentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of electronic instrument.,xs,token,xs:token,,,
4.2,commodity-4.0.2,ElectronicInstrumentCategoryCodeType,commodity-4.0.2:ElectronicInstrumentCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of electronic instrument.,commodity-4.0.2,ElectronicInstrumentCategoryCodeSimpleType,commodity-4.0.2:ElectronicInstrumentCategoryCodeSimpleType,,,
4.2,commodity-4.0.2,MachineryCategoryCodeSimpleType,commodity-4.0.2:MachineryCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of machinery.,xs,token,xs:token,,,
4.2,commodity-4.0.2,MachineryCategoryCodeType,commodity-4.0.2:MachineryCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a kind of machinery.,commodity-4.0.2,MachineryCategoryCodeSimpleType,commodity-4.0.2:MachineryCategoryCodeSimpleType,,,
4.2,dea,DEAClassScheduleCodeCodeSimpleType,dea:DEAClassScheduleCodeCodeSimpleType,S,atomic,0,0,0,,,,A data type for a class to which the Drug Enforcement Agency (DEA) has assigned the product under the Controlled Substances Act of 1970.,xs,token,xs:token,,,
4.2,dea,DEAClassScheduleCodeCodeType,dea:DEAClassScheduleCodeCodeType,CSC,atomic,0,0,0,,,,A data type for a class to which the Drug Enforcement Agency (DEA) has assigned the product under the Controlled Substances Act of 1970.,dea,DEAClassScheduleCodeCodeSimpleType,dea:DEAClassScheduleCodeCodeSimpleType,,,
4.2,dea,DrugCategoryCodeSimpleType,dea:DrugCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a kind of substance by which a person is intoxicated.,xs,token,xs:token,,,
4.2,dea,DrugCategoryCodeType,dea:DrugCategoryCodeType,CSC,,0,0,0,,,,A data type for a kind of substance by which a person is intoxicated.,dea,DrugCategoryCodeSimpleType,dea:DrugCategoryCodeSimpleType,,,
4.2,dea,DrugCodeSimpleType,dea:DrugCodeSimpleType,S,atomic,0,0,0,,,,A data type for drug codes.,xs,token,xs:token,,,
4.2,dea,DrugCodeType,dea:DrugCodeType,CSC,atomic,0,0,0,,,,A data type for drug codes.,dea,DrugCodeSimpleType,dea:DrugCodeSimpleType,,,
4.2,dea-4.0.2,DrugCodeSimpleType,dea-4.0.2:DrugCodeSimpleType,S,atomic,0,0,0,,,,A data type for drug codes.,xs,token,xs:token,,,
4.2,dea-4.0.2,DrugCodeType,dea-4.0.2:DrugCodeType,CSC,atomic,0,0,0,,,,A data type for drug codes.,dea-4.0.2,DrugCodeSimpleType,dea-4.0.2:DrugCodeSimpleType,,,
4.2,dod_jcs-pub2.0,DocumentIntelligenceCategoryCodeSimpleType,dod_jcs-pub2.0:DocumentIntelligenceCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for natures or genres of a document or resource.,xs,token,xs:token,,,
4.2,dod_jcs-pub2.0,DocumentIntelligenceCategoryCodeType,dod_jcs-pub2.0:DocumentIntelligenceCategoryCodeType,CSC,,0,0,0,,,,A data type for natures or genres of a document or resource.,dod_jcs-pub2.0,DocumentIntelligenceCategoryCodeSimpleType,dod_jcs-pub2.0:DocumentIntelligenceCategoryCodeSimpleType,,,
4.2,dol,OccupationCodeSimpleType,dol:OccupationCodeSimpleType,S,atomic,0,0,0,,,,A data type for occupation codes.,xs,token,xs:token,,,
4.2,dol,OccupationCodeType,dol:OccupationCodeType,CSC,atomic,0,0,0,,,,A data type for occupation codes.,dol,OccupationCodeSimpleType,dol:OccupationCodeSimpleType,,,
4.2,dol-4.0.2,OccupationBroadCodeSimpleType,dol-4.0.2:OccupationBroadCodeSimpleType,S,atomic,0,0,0,,,,A data type for broad or third-level occupation codes.,xs,token,xs:token,,,
4.2,dol-4.0.2,OccupationBroadCodeType,dol-4.0.2:OccupationBroadCodeType,CSC,atomic,0,0,0,,,,A data type for broad or third-level occupation codes.,dol-4.0.2,OccupationBroadCodeSimpleType,dol-4.0.2:OccupationBroadCodeSimpleType,,,
4.2,dol-4.0.2,OccupationDetailCodeSimpleType,dol-4.0.2:OccupationDetailCodeSimpleType,S,atomic,0,0,0,,,,A data type for detailed or fourth-level occupation codes.,xs,token,xs:token,,,
4.2,dol-4.0.2,OccupationDetailCodeType,dol-4.0.2:OccupationDetailCodeType,CSC,atomic,0,0,0,,,,A data type for detailed or fourth-level occupation codes.,dol-4.0.2,OccupationDetailCodeSimpleType,dol-4.0.2:OccupationDetailCodeSimpleType,,,
4.2,dol-4.0.2,OccupationMajorCodeSimpleType,dol-4.0.2:OccupationMajorCodeSimpleType,S,atomic,0,0,0,,,,A data type for major or first-level occupation codes.,xs,token,xs:token,,,
4.2,dol-4.0.2,OccupationMajorCodeType,dol-4.0.2:OccupationMajorCodeType,CSC,atomic,0,0,0,,,,A data type for major or first-level occupation codes.,dol-4.0.2,OccupationMajorCodeSimpleType,dol-4.0.2:OccupationMajorCodeSimpleType,,,
4.2,dol-4.0.2,OccupationMinorCodeSimpleType,dol-4.0.2:OccupationMinorCodeSimpleType,S,atomic,0,0,0,,,,A data type for minor or second-level occupation codes.,xs,token,xs:token,,,
4.2,dol-4.0.2,OccupationMinorCodeType,dol-4.0.2:OccupationMinorCodeType,CSC,atomic,0,0,0,,,,A data type for minor or second-level occupation codes.,dol-4.0.2,OccupationMinorCodeSimpleType,dol-4.0.2:OccupationMinorCodeSimpleType,,,
4.2,edxl_rm,ContentCategoryCodeSimpleType,edxl_rm:ContentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type code indicating the purpose or kind of resource content or payload being sent,xs,token,xs:token,,,
4.2,edxl_rm,ContentCategoryCodeType,edxl_rm:ContentCategoryCodeType,CSC,,0,0,0,,,,A data type code indicating the purpose or kind of resource content or payload being sent,edxl_rm,ContentCategoryCodeSimpleType,edxl_rm:ContentCategoryCodeSimpleType,,,
4.2,edxl_rm,ResponseCodeSimpleType,edxl_rm:ResponseCodeSimpleType,S,atomic,0,0,0,,,,A data type code  indicating an accept or decline of a Request,xs,token,xs:token,,,
4.2,edxl_rm,ResponseCodeType,edxl_rm:ResponseCodeType,CSC,,0,0,0,,,,A data type code  indicating an accept or decline of a Request,edxl_rm,ResponseCodeSimpleType,edxl_rm:ResponseCodeSimpleType,,,
4.2,edxl-cap,AlertAdapterType,edxl-cap:AlertAdapterType,CCC,,0,1,0,,,,A data type for a simple but general format for exchanging effective warning messages based on best practices identified in academic research and real-world experience.,,,,,,
4.2,edxl-de,DistributionElementAdapterType,edxl-de:DistributionElementAdapterType,CCC,,0,1,0,,,,A data type for a standard message distribution framework for data sharing among emergency information systems using the XML-based Emergency Data Exchange Language (EDXL).,,,,,,
4.2,edxl-have,HaveAdapterType,edxl-have:HaveAdapterType,CCC,,0,1,0,,,,"A data type for EDXL-HAVE which specifies an XML document format that allows the communication of the status of a hospital, its services, and its resources.",,,,,,
4.2,em,AccessType,em:AccessType,CCC,,0,0,0,,,,A data type for a credential class that describes the access rights,,,,,,
4.2,em,ActivityActivationCodeSimpleType,em:ActivityActivationCodeSimpleType,S,atomic,0,0,0,,,,A data type for a decision as to whether an activity should be activated or deactivated.,xs,token,xs:token,,,
4.2,em,ActivityActivationCodeType,em:ActivityActivationCodeType,CSC,atomic,0,0,0,,,,A data type for a decision as to whether an activity should be activated or deactivated.,em,ActivityActivationCodeSimpleType,em:ActivityActivationCodeSimpleType,,,
4.2,em,ActivityAugmentationType,em:ActivityAugmentationType,CCC,,0,0,1,,,,A data type for additional information about an activity.,,,,,,
4.2,em,ActivityResponseCoordinationType,em:ActivityResponseCoordinationType,CCC,,0,0,0,,,,A data type for a set of information about the coordination of a response to an activity or event.,,,,,,
4.2,em,AffectedQualifierCodeSimpleType,em:AffectedQualifierCodeSimpleType,S,atomic,0,0,0,,,,A data type code to classify the various causes for a dwelling being assessed as affected,xs,token,xs:token,,,
4.2,em,AffectedQualifierCodeType,em:AffectedQualifierCodeType,CSC,atomic,0,0,0,,,,A data type code to classify the various causes for a dwelling being assessed as affected,em,AffectedQualifierCodeSimpleType,em:AffectedQualifierCodeSimpleType,,,
4.2,em,AlarmAudibleDescriptionCodeSimpleType,em:AlarmAudibleDescriptionCodeSimpleType,S,atomic,0,0,0,,,,A data type code indicating whether the alarm is audible or silent,xs,token,xs:token,,,
4.2,em,AlarmAudibleDescriptionCodeType,em:AlarmAudibleDescriptionCodeType,CSC,atomic,0,0,0,,,,A data type code indicating whether the alarm is audible or silent,em,AlarmAudibleDescriptionCodeSimpleType,em:AlarmAudibleDescriptionCodeSimpleType,,,
4.2,em,AlarmConfirmationType,em:AlarmConfirmationType,CCC,,0,0,0,,,,A data type for the container for information related to the confirmation of an alarm,,,,,,
4.2,em,AlarmEventType,em:AlarmEventType,CCC,,0,0,0,,,,A data type for an alarm event,,,,nc,ActivityType,nc:ActivityType
4.2,em,AlarmNotificationType,em:AlarmNotificationType,CCC,,0,0,0,,,,A data type for an alarm,,,,,,
4.2,em,AlarmPermitType,em:AlarmPermitType,CCC,,0,0,0,,,,A data type for a permit for the alarm event site,,,,,,
4.2,em,AlertAffectedLocationType,em:AlertAffectedLocationType,CCC,,0,0,0,,,,A data type for a location affected by an alert,,,,nc,LocationType,nc:LocationType
4.2,em,AlertCategoryCodeSimpleType,em:AlertCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code set denoting the type of alert message,xs,token,xs:token,,,
4.2,em,AlertCategoryCodeType,em:AlertCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for a code set denoting the type of alert message,em,AlertCategoryCodeSimpleType,em:AlertCategoryCodeSimpleType,,,
4.2,em,AlertEventDetailsCategoryCodeSimpleType,em:AlertEventDetailsCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the category code designated to an alert event,xs,token,xs:token,,,
4.2,em,AlertEventDetailsCategoryCodeType,em:AlertEventDetailsCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for the category code designated to an alert event,em,AlertEventDetailsCategoryCodeSimpleType,em:AlertEventDetailsCategoryCodeSimpleType,,,
4.2,em,AlertEventDetailsCertaintyCodeSimpleType,em:AlertEventDetailsCertaintyCodeSimpleType,S,atomic,0,0,0,,,,A data type for the certainty code designated to an alert event,xs,token,xs:token,,,
4.2,em,AlertEventDetailsCertaintyCodeType,em:AlertEventDetailsCertaintyCodeType,CSC,atomic,0,0,0,,,,A data type for the certainty code designated to an alert event,em,AlertEventDetailsCertaintyCodeSimpleType,em:AlertEventDetailsCertaintyCodeSimpleType,,,
4.2,em,AlertEventDetailsResponseRecommendationCodeSimpleType,em:AlertEventDetailsResponseRecommendationCodeSimpleType,S,atomic,0,0,0,,,,A data type for the response recommendation code designated to an alert event,xs,token,xs:token,,,
4.2,em,AlertEventDetailsResponseRecommendationCodeType,em:AlertEventDetailsResponseRecommendationCodeType,CSC,atomic,0,0,0,,,,A data type for the response recommendation code designated to an alert event,em,AlertEventDetailsResponseRecommendationCodeSimpleType,em:AlertEventDetailsResponseRecommendationCodeSimpleType,,,
4.2,em,AlertEventDetailsSeverityCodeSimpleType,em:AlertEventDetailsSeverityCodeSimpleType,S,atomic,0,0,0,,,,A data type for the severity code designated to an alert event,xs,token,xs:token,,,
4.2,em,AlertEventDetailsSeverityCodeType,em:AlertEventDetailsSeverityCodeType,CSC,atomic,0,0,0,,,,A data type for the severity code designated to an alert event,em,AlertEventDetailsSeverityCodeSimpleType,em:AlertEventDetailsSeverityCodeSimpleType,,,
4.2,em,AlertEventDetailsType,em:AlertEventDetailsType,CCC,,0,0,0,,,,A data type for an alert event details,,,,,,
4.2,em,AlertEventDetailsUrgencyCodeSimpleType,em:AlertEventDetailsUrgencyCodeSimpleType,S,atomic,0,0,0,,,,A data type for the urgency code designated to an alert event,xs,token,xs:token,,,
4.2,em,AlertEventDetailsUrgencyCodeType,em:AlertEventDetailsUrgencyCodeType,CSC,atomic,0,0,0,,,,A data type for the urgency code designated to an alert event,em,AlertEventDetailsUrgencyCodeSimpleType,em:AlertEventDetailsUrgencyCodeSimpleType,,,
4.2,em,AlertNotificationType,em:AlertNotificationType,CCC,,0,0,0,,,,A data type for an alert message,,,,,,
4.2,em,AlertSupplementaryDigitalResourceType,em:AlertSupplementaryDigitalResourceType,CCC,,0,0,0,,,,A data type for a digital representation of an object,,,,,,
4.2,em,ApplicantCategoryCodeSimpleType,em:ApplicantCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type code to specify the Applicant Type(Gov entity or Private Non-Profit etc.),xs,token,xs:token,,,
4.2,em,ApplicantCategoryCodeType,em:ApplicantCategoryCodeType,CSC,atomic,0,0,0,,,,A data type code to specify the Applicant Type(Gov entity or Private Non-Profit etc.).,em,ApplicantCategoryCodeSimpleType,em:ApplicantCategoryCodeSimpleType,,,
4.2,em,ApprovalStatusCodeSimpleType,em:ApprovalStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for the code list of approval status,xs,token,xs:token,,,
4.2,em,ApprovalStatusCodeType,em:ApprovalStatusCodeType,CSC,atomic,0,0,0,,,,A data type for the code list of approval status,em,ApprovalStatusCodeSimpleType,em:ApprovalStatusCodeSimpleType,,,
4.2,em,AssessmentAugmentationType,em:AssessmentAugmentationType,CCC,,0,0,1,,,,A data type for additional information about an assessment.,,,,,,
4.2,em,AvailabilityStatusCodeSimpleType,em:AvailabilityStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that describes the status of availability,xs,token,xs:token,,,
4.2,em,AvailabilityStatusCodeType,em:AvailabilityStatusCodeType,CSC,atomic,0,0,0,,,,A data type for a code that describes if a resource is available,em,AvailabilityStatusCodeSimpleType,em:AvailabilityStatusCodeSimpleType,,,
4.2,em,BadgeCredentialType,em:BadgeCredentialType,CCC,,0,0,0,,,,A data type that specifies the credential data on a badge,,,,,,
4.2,em,BadgeType,em:BadgeType,CCC,,0,0,0,,,,"A data type for an ID card that identifies a person. A badge can be a low cost card, or a PIV card that follows specification NIST SP-800-73-2. Badge may work together with a pin number, visual identification and biometrics of the badge holder to make a positive identification of a person",,,,em,PersonIDCardType,em:PersonIDCardType
4.2,em,BarcodeCodeSimpleType,em:BarcodeCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that describes the type of a bar-code,xs,token,xs:token,,,
4.2,em,BarcodeCodeType,em:BarcodeCodeType,CSC,atomic,0,0,0,,,,A data type for a code that describes the type of a bar-code,em,BarcodeCodeSimpleType,em:BarcodeCodeSimpleType,,,
4.2,em,BarcodeType,em:BarcodeType,CCC,,0,0,0,,,,A data type for Barcode,,,,,,
4.2,em,BeachComponentCodeSimpleType,em:BeachComponentCodeSimpleType,S,atomic,0,0,0,,,,A data type that specifies the common types of facilities eligible under Public Asssistence category C.,xs,token,xs:token,,,
4.2,em,BeachComponentCodeType,em:BeachComponentCodeType,CSC,atomic,0,0,0,,,,A data type that specifies the common types of facilities eligible under Public Asssistence category C.,em,BeachComponentCodeSimpleType,em:BeachComponentCodeSimpleType,,,
