Release,TypeNS,TypeName,Definition,ContentStyle,SimpleQualifiedType,ParentQualifiedType,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,QualifiedType
3.0,im,ImmigrationBenefitDisabilityAccommodationType,A data type for a beneficiary's disability accommodation request for upcoming interviews with immigration.,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitDisabilityAccommodationType
3.0,im,ImmigrationBenefitEligibilityPrincipalAlienType,A data type for a Principal Alien Eligibility.,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitEligibilityPrincipalAlienType
3.0,im,ImmigrationBenefitEligibilityType,A data type for the information used to determine the eligibility for an immigration benefit,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitEligibilityType
3.0,im,ImmigrationBenefitEvidenceType,A data type for the evidence provided in support of an immigration benefit request.,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitEvidenceType
3.0,im,ImmigrationBenefitExtendChangeStatusEligibilityType,A data type for the eligibility of an applicant attempting to extend or change status or reinstate student status.,CCC,,im:ImmigrationBenefitEligibilityType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitExtendChangeStatusEligibilityType
3.0,im,ImmigrationBenefitExtensionOfStayEligibilityType,A data type for an Extension of Stay Eligibility.,CCC,,im:ImmigrationBenefitExtendChangeStatusEligibilityType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitExtensionOfStayEligibilityType
3.0,im,ImmigrationBenefitExtensionOfStayType,A data type for an immigration application type containing the request  to extend the stay in the country.,CCC,,im:ImmigrationBenefitApplicationType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitExtensionOfStayType
3.0,im,ImmigrationBenefitMisconductDeclarationType,A data type for the declarations of misconduct made by an applicant when applying for an immigration benefit,CCC,,im:ImmigrationBenefitDeclarationType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitMisconductDeclarationType
3.0,im,ImmigrationBenefitReinstatementOfStudentStatusEligibilityType,A data type for a Reinstatement of Student Eligibility.,CCC,,im:ImmigrationBenefitExtendChangeStatusEligibilityType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitReinstatementOfStudentStatusEligibilityType
3.0,im,ImmigrationBenefitReinstatementOfStudentStatusType,A data type for the immigration application type requesting reinstatement of student status to extend attending to college or technical school.,CCC,,im:ImmigrationBenefitApplicationType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitReinstatementOfStudentStatusType
3.0,im,ImmigrationBenefitRepresentativeType,A data type for the representatives of an applicant for an immigration benefit.,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitRepresentativeType
3.0,im,ImmigrationBenefitRequestType,A data type for the request of an immigration benefit,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitRequestType
3.0,im,ImmigrationBenefitSignatureType,A data type for the signatures associated with an immigration benefit request,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationBenefitSignatureType
3.0,im,ImmigrationClassOfAdmissionCategoryCodeSimpleType,A data type for Immigrant Class of Admission (COA) Codes,S,im:ImmigrationClassOfAdmissionCategoryCodeType,,FALSE,FALSE,FALSE,,,,im:ImmigrationClassOfAdmissionCategoryCodeSimpleType
3.0,im,ImmigrationClassOfAdmissionCategoryCodeType,A data type for Immigrant Class of Admission (COA) Codes,CSC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationClassOfAdmissionCategoryCodeType
3.0,im,ImmigrationDeportationType,A data type that indicates if the Alien has been deported from the Country.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,im:ImmigrationDeportationType
3.0,im,ImmigrationDetentionType,A data type for the official retainer of an alien by United States immigration officials.,CCC,,j:BookingType,FALSE,FALSE,FALSE,,,,im:ImmigrationDetentionType
3.0,im,ImmigrationDocumentSubmitterType,A data type for additional information about the person submitting the immigration documents.,CCC,,,FALSE,FALSE,FALSE,,,,im:ImmigrationDocumentSubmitterType
3.0,scr,ImmigrationStatusType,A data type that supplements screening information for nc:StatusType,CCC,,nc:StatusType,FALSE,FALSE,FALSE,,,,scr:ImmigrationStatusType
3.0,mmucc,ImpactAreaCodeSimpleType,"A data type for events in sequence related to this motor vehicle, including both non-collision as well as collision events.",S,mmucc:ImpactAreaCodeType,,FALSE,FALSE,FALSE,,,,mmucc:ImpactAreaCodeSimpleType
3.0,mmucc,ImpactAreaCodeType,"A data type for events in sequence related to this motor vehicle, including both non-collision as well as collision events.",CSC,,,FALSE,FALSE,FALSE,,,,mmucc:ImpactAreaCodeType
3.0,it,ImporterType,A data type providing the name [and address] of party who makes-or on whose behalf a Customs clearing agent or other authorized person makes- an import declaration. This may include a person who has possession of the goods or to whom the goods are consi,CCC,,,FALSE,FALSE,FALSE,,,,it:ImporterType
3.0,biom,ImpressionCaptureCategoryCodeSimpleType,A data type for a kind of impression capture by which an image was obtained,S,biom:ImpressionCaptureCategoryCodeType,,FALSE,FALSE,FALSE,,,,biom:ImpressionCaptureCategoryCodeSimpleType
3.0,biom,ImpressionCaptureCategoryCodeType,A data type for a kind of impression capture by which an image was obtained,CSC,,,FALSE,FALSE,FALSE,,,,biom:ImpressionCaptureCategoryCodeType
3.0,ncic,IMTCodeSimpleType,A data type for Image Type.,S,ncic:IMTCodeType,,FALSE,FALSE,FALSE,,,,ncic:IMTCodeSimpleType
3.0,ncic,IMTCodeType,A data type for Image Type.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:IMTCodeType
3.0,j,IncarcerationType,A data type for a confinement of a subject as sentenced by a court.,CCC,,nc:SupervisionType,FALSE,FALSE,FALSE,,,,j:IncarcerationType
3.0,j,IncidentArrestAssociationType,A data type for a relationship between an incident and an arrest.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:IncidentArrestAssociationType
3.0,j,IncidentAugmentationType,A data type for additional information about an incident.,CCC,,,FALSE,FALSE,TRUE,,,,j:IncidentAugmentationType
3.0,ucr,IncidentBiasMotivationCodeSimpleType,A data type for bias motivations for an incident.,S,ucr:IncidentBiasMotivationCodeType,,FALSE,FALSE,FALSE,,,,ucr:IncidentBiasMotivationCodeSimpleType
3.0,ucr,IncidentBiasMotivationCodeType,A data type for bias motivations for an incident.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:IncidentBiasMotivationCodeType
3.0,apco,IncidentCategoryCodeSimpleType,A data type for incident codes.,S,apco:IncidentCategoryCodeType,,FALSE,FALSE,FALSE,,,,apco:IncidentCategoryCodeSimpleType
3.0,apco,IncidentCategoryCodeType,A data type for incident codes.,CSC,,,FALSE,FALSE,FALSE,,,,apco:IncidentCategoryCodeType
3.0,ucr,IncidentExceptionalClearanceCodeSimpleType,A data type for ways in which an incident may be cleared exceptionally.,S,ucr:IncidentExceptionalClearanceCodeType,,FALSE,FALSE,FALSE,,,,ucr:IncidentExceptionalClearanceCodeSimpleType
3.0,ucr,IncidentExceptionalClearanceCodeType,A data type for ways in which an incident may be cleared exceptionally.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:IncidentExceptionalClearanceCodeType
3.0,ucr,IncidentFactorCodeSimpleType,A data type for factors that may have been involved in or contributed to a subject committing an offense.,S,ucr:IncidentFactorCodeType,,FALSE,FALSE,FALSE,,,,ucr:IncidentFactorCodeSimpleType
3.0,ucr,IncidentFactorCodeType,A data type for factors that may have been involved in or contributed to a subject committing an offense.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:IncidentFactorCodeType
3.0,j,IncidentFactorType,A data type for a factor involved that has an effect on an incident.,CCC,,,FALSE,FALSE,FALSE,,,,j:IncidentFactorType
3.0,j,IncidentFormType,A data type for an electronic or paper form to be completed for an incident.,CCC,,,FALSE,FALSE,FALSE,,,,j:IncidentFormType
3.0,scr,IncidentLeadAssociationType,A data type for a relationship between INCIDENT and LEAD,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,scr:IncidentLeadAssociationType
3.0,j,IncidentLevelDisseminationCodeSimpleType,A data type for a sensitivity level of an incident.,S,j:IncidentLevelDisseminationCodeType,,FALSE,FALSE,FALSE,,,,j:IncidentLevelDisseminationCodeSimpleType
3.0,j,IncidentLevelDisseminationCodeType,A data type for a sensitivity level of an incident.,CSC,,,FALSE,FALSE,FALSE,,,,j:IncidentLevelDisseminationCodeType
3.0,j,IncidentLocationAssociationType,A data type for a relationship between an incident and where it occurred.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:IncidentLocationAssociationType
3.0,scr,IncidentPersonEncounterAssociationType,A data type for a relationship between INCIDENT and PERSON ENCOUNTER REL,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,scr:IncidentPersonEncounterAssociationType
3.0,j,IncidentServiceCallAssociationType,A data type for a relationship between an incident and a service call.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:IncidentServiceCallAssociationType
3.0,ndex,IncidentStatusCodeSimpleType,A data type for a code that identifies the current disposition of the incident.,S,ndex:IncidentStatusCodeType,,FALSE,FALSE,FALSE,,,,ndex:IncidentStatusCodeSimpleType
3.0,ndex,IncidentStatusCodeType,A data type for a code that identifies the current disposition of the incident.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:IncidentStatusCodeType
3.0,nc,IncidentType,A data type for an occurrence or an event that may require a response.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,nc:IncidentType
3.0,j,IncomeSourceAssociationType,A data type for a relationship between an entity (person or organization) that receives income and an entity from which income is derived.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:IncomeSourceAssociationType
3.0,ndex,IndianNationCodeSimpleType,A data type for a code that identifies an American Indian nation.,S,ndex:IndianNationCodeType,,FALSE,FALSE,FALSE,,,,ndex:IndianNationCodeSimpleType
3.0,ndex,IndianNationCodeType,A data type for a code that identifies an American Indian nation.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:IndianNationCodeType
3.0,im,IndicatorDescriptionPairType,"A data type for when a complex question is asked with multiple parts, it allows to first of all specify if the question needed to be answered, if True/Yes, False/No was answered and it carries the whole text of the question.",CCC,,,FALSE,FALSE,FALSE,,,,im:IndicatorDescriptionPairType
3.0,cyfs,InformalDispositionCategoryCodeSimpleType,A data type for a kind of informal disposition.,S,cyfs:InformalDispositionCategoryCodeType,,FALSE,FALSE,FALSE,,,,cyfs:InformalDispositionCategoryCodeSimpleType
3.0,cyfs,InformalDispositionCategoryCodeType,A data type for a kind of informal disposition.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:InformalDispositionCategoryCodeType
3.0,mmucc,InformationSourceCategoryCodeSimpleType,A data type for an affiliation of the person completing the crash report such as Source of Information,S,mmucc:InformationSourceCategoryCodeType,,FALSE,FALSE,FALSE,,,,mmucc:InformationSourceCategoryCodeSimpleType
3.0,mmucc,InformationSourceCategoryCodeType,A data type for an affiliation of the person completing the crash report such as Source of Information,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:InformationSourceCategoryCodeType
3.0,mmucc,InjuredTransportationSourceCodeSimpleType,A data type for a kind of transport to the medical facility receiving the patient.,S,mmucc:InjuredTransportationSourceCodeType,,FALSE,FALSE,FALSE,,,,mmucc:InjuredTransportationSourceCodeSimpleType
3.0,mmucc,InjuredTransportationSourceCodeType,A data type for a kind of transport to the medical facility receiving the patient.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:InjuredTransportationSourceCodeType
3.0,ndex,InjuryCategoryCodeSimpleType,"A data type for a code that identifies the type of bodily injury suffered by a person who was the victim of the incident.  Includes all NIBRS Codes, plus additional codes.",S,ndex:InjuryCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:InjuryCategoryCodeSimpleType
3.0,ucr,InjuryCategoryCodeSimpleType,A data type for a general category of harm or injury.,S,ucr:InjuryCategoryCodeType,,FALSE,FALSE,FALSE,,,,ucr:InjuryCategoryCodeSimpleType
3.0,ndex,InjuryCategoryCodeType,"A data type for a code that identifies the type of bodily injury suffered by a person who was the victim of the incident.  Includes all NIBRS Codes, plus additional codes.",CSC,,,FALSE,FALSE,FALSE,,,,ndex:InjuryCategoryCodeType
3.0,ucr,InjuryCategoryCodeType,A data type for a general category of harm or injury.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:InjuryCategoryCodeType
3.0,ndex,InjuryLocationCodeSimpleType,A data type for a code that identifies the body location of a victim's injury.,S,ndex:InjuryLocationCodeType,,FALSE,FALSE,FALSE,,,,ndex:InjuryLocationCodeSimpleType
3.0,ndex,InjuryLocationCodeType,A data type for a code that identifies the body location of a victim's injury.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:InjuryLocationCodeType
3.0,nc,InjuryType,A data type for a form of harm or damage sustained by a person.,CCC,,,FALSE,FALSE,FALSE,,,,nc:InjuryType
3.0,cbrn,InspectionDataType,A data type for information regarding an inspection of an item of interest.,CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:InspectionDataType
3.0,cbrncl,InspectionResolutionCodeSimpleType,A data type for the code values for Inspection Resolution Code,S,cbrncl:InspectionResolutionCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:InspectionResolutionCodeSimpleType
3.0,cbrncl,InspectionResolutionCodeType,A data type that defines the Inspection Resolution Code,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:InspectionResolutionCodeType
3.0,cbrncl,InspectionThreatFindingCodeSimpleType,A data type that defines the code Values for the various Inspection threat findings,S,cbrncl:InspectionThreatFindingCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:InspectionThreatFindingCodeSimpleType
3.0,cbrncl,InspectionThreatFindingCodeType,A data type that defines the inspection threat finding code,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:InspectionThreatFindingCodeType
3.0,j,InstantMessengerAssociationType,"A data type for a relationship between originator, receiver, and an other contact address.  Originator and receiver can be a person or an organization.",CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:InstantMessengerAssociationType
3.0,nc,InstantMessengerType,A data type for a user account for an instant messaging program by which a person or organization may be contacted.,CCC,,,FALSE,FALSE,FALSE,,,,nc:InstantMessengerType
3.0,ansi_d20,InsuranceCoverageCategoryCodeSimpleType,A data type for categories of coverage provided by an insurance policy.,S,ansi_d20:InsuranceCoverageCategoryCodeType,,FALSE,FALSE,FALSE,,,,ansi_d20:InsuranceCoverageCategoryCodeSimpleType
3.0,ansi_d20,InsuranceCoverageCategoryCodeType,A data type for categories of coverage provided by an insurance policy.,CSC,,,FALSE,FALSE,FALSE,,,,ansi_d20:InsuranceCoverageCategoryCodeType
3.0,j,InsuranceInsurerAssociationType,A data type for a relationship between an insurance policy and the insurer that backs it.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:InsuranceInsurerAssociationType
3.0,nc,InsuranceType,A data type for coverage by a contract whereby one party agrees to indemnify or guarantee another against loss by a specified contingent event or peril.,CCC,,,FALSE,FALSE,FALSE,policy,,,nc:InsuranceType
3.0,niem-xs,int,A data type that is  is derived from long by setting the value of maxInclusive to be 2147483647 and minInclusive to be -2147483648.,CSC,,,FALSE,FALSE,FALSE,,,,niem-xs:int
3.0,xs,int,A data type that is  is derived from long by setting the value of maxInclusive to be 2147483647 and minInclusive to be -2147483648.,S,niem-xs:int,,FALSE,FALSE,FALSE,,,,xs:int
3.0,ndex,IntangibleItemCategoryCodeSimpleType,A data type for a code that identifies the type of intangible property.,S,ndex:IntangibleItemCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:IntangibleItemCategoryCodeSimpleType
3.0,ndex,IntangibleItemCategoryCodeType,A data type for a code that identifies the type of intangible property.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:IntangibleItemCategoryCodeType
3.0,nc,IntangibleItemType,A data type for an intellectual property item.,CCC,,nc:ItemType,FALSE,FALSE,FALSE,,,,nc:IntangibleItemType
3.0,niem-xs,integer,A data type for the standard mathematical concept of integer numbers.,CSC,,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,niem-xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,biom:CaptureResolutionCodeSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,biom:ScaleUnitsCodeSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,ncic:ToothIDCodeSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,biom:ImageOrientationCodeSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,biom:AcquisitionSourceCodeSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,nc:IntegerListSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,niem-xs:integer,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
3.0,xs,integer,A data type for the standard mathematical concept of integer numbers.,S,biom:ImageScanCategoryCodeSimpleType,,FALSE,FALSE,FALSE,,"-2, -1, 0, 1, 2",,xs:integer
