Release,TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
3.1,cbrn,AnalysisResultsType,cbrn:AnalysisResultsType,cbrn,Fault,cbrn:Fault,0,unbounded,,17
3.1,cbrn,AnalysisResultsType,cbrn:AnalysisResultsType,cbrn,DerivedData,cbrn:DerivedData,0,unbounded,,19
3.1,cbrn,AnalysisResultsType,cbrn:AnalysisResultsType,cbrn,RadMeasurementGroup,cbrn:RadMeasurementGroup,0,unbounded,,20
3.1,cbrn,AnalysisResultsType,cbrn:AnalysisResultsType,cbrn,RadMeasurement,cbrn:RadMeasurement,0,unbounded,,21
3.1,cbrn,AnalysisResultsType,cbrn:AnalysisResultsType,cbrn,AnalysisResultsAugmentationPoint,cbrn:AnalysisResultsAugmentationPoint,0,unbounded,,9999
3.1,cbrn,Angle180Type,cbrn:Angle180Type,cbrn,unitsText,cbrn:unitsText,1,1,,1
3.1,cbrn,Angle90Type,cbrn:Angle90Type,cbrn,unitsText,cbrn:unitsText,1,1,,1
3.1,nc,AngularMeasureType,nc:AngularMeasureType,nc,AngularDegreeValue,nc:AngularDegreeValue,0,unbounded,,40
3.1,nc,AngularMeasureType,nc:AngularMeasureType,nc,AngularMinuteValue,nc:AngularMinuteValue,0,unbounded,,50
3.1,nc,AngularMeasureType,nc:AngularMeasureType,nc,AngularSecondValue,nc:AngularSecondValue,0,unbounded,,60
3.1,nc,AngularMeasureType,nc:AngularMeasureType,nc,AngularMeasureAugmentationPoint,nc:AngularMeasureAugmentationPoint,0,unbounded,,9999
3.1,m,AnomalyType,m:AnomalyType,m,AnomalyCategory,m:AnomalyCategory,0,unbounded,,1
3.1,m,AnomalyType,m:AnomalyType,m,AnomalyContactInformation,m:AnomalyContactInformation,0,unbounded,,2
3.1,m,AnomalyType,m:AnomalyType,m,AnomalyDateTime,m:AnomalyDateTime,0,unbounded,,3
3.1,m,AnomalyType,m:AnomalyType,m,AnomalyDescriptionText,m:AnomalyDescriptionText,0,unbounded,,4
3.1,m,AnomalyType,m:AnomalyType,m,AnomalyLocation,m:AnomalyLocation,0,unbounded,,5
3.1,m,AnomalyType,m:AnomalyType,m,AnomalyAugmentationPoint,m:AnomalyAugmentationPoint,0,unbounded,,9999
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionDate,j:AppellateCaseDecisionDate,0,unbounded,,10
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionDescriptionText,j:AppellateCaseDecisionDescriptionText,0,unbounded,,20
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionIdentification,j:AppellateCaseDecisionIdentification,0,unbounded,,30
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionIssuingJudge,j:AppellateCaseDecisionIssuingJudge,0,unbounded,,40
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionName,j:AppellateCaseDecisionName,0,unbounded,,50
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionOpinionIndicator,j:AppellateCaseDecisionOpinionIndicator,0,unbounded,,60
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionPrecedenceIndicator,j:AppellateCaseDecisionPrecedenceIndicator,0,unbounded,,70
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionReliefEffectiveDate,j:AppellateCaseDecisionReliefEffectiveDate,0,unbounded,,80
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionReliefIndicator,j:AppellateCaseDecisionReliefIndicator,0,unbounded,,90
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionText,j:AppellateCaseDecisionText,0,unbounded,,100
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionCategoryText,j:AppellateCaseDecisionCategoryText,0,unbounded,,110
3.1,j,AppellateCaseDecisionType,j:AppellateCaseDecisionType,j,AppellateCaseDecisionAugmentationPoint,j:AppellateCaseDecisionAugmentationPoint,0,unbounded,,9999
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeDefendingAgency,j:AppellateCaseNoticeDefendingAgency,0,unbounded,,20
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeFilingCourt,j:AppellateCaseNoticeFilingCourt,0,unbounded,,30
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeOriginalCourt,j:AppellateCaseNoticeOriginalCourt,0,unbounded,,40
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeProsecutingAgency,j:AppellateCaseNoticeProsecutingAgency,0,unbounded,,50
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeDefendantEntity,j:AppellateCaseNoticeDefendantEntity,0,unbounded,,55
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeProsecutingAttorney,j:AppellateCaseNoticeProsecutingAttorney,0,unbounded,,60
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeReasonText,j:AppellateCaseNoticeReasonText,0,unbounded,,70
3.1,j,AppellateCaseNoticeType,j:AppellateCaseNoticeType,j,AppellateCaseNoticeAugmentationPoint,j:AppellateCaseNoticeAugmentationPoint,0,unbounded,,9999
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseBrief,j:AppellateCaseBrief,0,unbounded,,10
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseDecision,j:AppellateCaseDecision,0,unbounded,,20
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseJudgePanel,j:AppellateCaseJudgePanel,0,unbounded,,30
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseNotice,j:AppellateCaseNotice,0,unbounded,,40
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseOriginalCase,j:AppellateCaseOriginalCase,0,unbounded,,50
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseRelatedCase,j:AppellateCaseRelatedCase,0,unbounded,,60
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseSanction,j:AppellateCaseSanction,0,unbounded,,70
3.1,j,AppellateCaseType,j:AppellateCaseType,j,AppellateCaseAugmentationPoint,j:AppellateCaseAugmentationPoint,0,unbounded,,9999
3.1,cbrn,ArealDensityType,cbrn:ArealDensityType,cbrn,unitsText,cbrn:unitsText,1,1,,1
3.1,nc,AreaType,nc:AreaType,nc,AreaDescriptionText,nc:AreaDescriptionText,0,unbounded,,10
3.1,nc,AreaType,nc:AreaType,nc,AreaGeographic,nc:AreaGeographic,0,unbounded,A local or map-specific geographically-based code used to describe an area.,60
3.1,nc,AreaType,nc:AreaType,nc,AreaRegion,nc:AreaRegion,0,unbounded,,9000
3.1,nc,AreaType,nc:AreaType,nc,AreaAugmentationPoint,nc:AreaAugmentationPoint,0,unbounded,,9999
3.1,cbrn,ArrayXYType,cbrn:ArrayXYType,cbrn,PointXY,cbrn:PointXY,0,unbounded,,1
3.1,cbrn,ArrayXYType,cbrn:ArrayXYType,cbrn,XDescriptionText,cbrn:XDescriptionText,0,unbounded,,2
3.1,cbrn,ArrayXYType,cbrn:ArrayXYType,cbrn,YDescriptionText,cbrn:YDescriptionText,0,unbounded,,3
3.1,cbrn,ArrayXYType,cbrn:ArrayXYType,cbrn,ArrayXYAugmentationPoint,cbrn:ArrayXYAugmentationPoint,0,unbounded,,9999
3.1,j,ArrestAgencyAssociationType,j:ArrestAgencyAssociationType,j,ArrestPrimaryAgencyIndicator,j:ArrestPrimaryAgencyIndicator,0,unbounded,,10
3.1,j,ArrestAgencyAssociationType,j:ArrestAgencyAssociationType,j,Arrest,j:Arrest,0,unbounded,,20
3.1,j,ArrestAgencyAssociationType,j:ArrestAgencyAssociationType,j,ArrestAgency,j:ArrestAgency,0,unbounded,,30
3.1,j,ArrestAgencyAssociationType,j:ArrestAgencyAssociationType,j,ArrestAgencyAssociationAugmentationPoint,j:ArrestAgencyAssociationAugmentationPoint,0,unbounded,,9999
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,scr,HearingRequestIndicator,scr:HearingRequestIndicator,0,unbounded,,580
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,scr,ArrestMethod,scr:ArrestMethod,0,unbounded,,590
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,j,Charge,j:Charge,0,unbounded,,2180
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,AttorneyRightsIndicator,im:AttorneyRightsIndicator,0,unbounded,,2190
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,PedestrianIndicator,im:PedestrianIndicator,0,unbounded,,2200
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,scr,TreatAsAdultIndicator,scr:TreatAsAdultIndicator,0,unbounded,,2210
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,PhoneUseRightsIndicator,im:PhoneUseRightsIndicator,0,unbounded,,2220
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,PhoneAttemptsQuantity,im:PhoneAttemptsQuantity,0,unbounded,,2230
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,PhoneAssistIndicator,im:PhoneAssistIndicator,0,unbounded,,2240
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,HearingRightsIndicator,im:HearingRightsIndicator,0,unbounded,,2250
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,FacingHarmIndicator,im:FacingHarmIndicator,0,unbounded,,2260
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,ConsulateRightsIndicator,im:ConsulateRightsIndicator,0,unbounded,,2270
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,AttorneyRequestIndicator,im:AttorneyRequestIndicator,0,unbounded,,2280
3.1,scr,ArrestAugmentationType,scr:ArrestAugmentationType,im,DistanceFromLandmarkMeasure,im:DistanceFromLandmarkMeasure,0,unbounded,,2290
3.1,j,ArresteeType,j:ArresteeType,j,ArresteeClearanceIndicator,j:ArresteeClearanceIndicator,0,unbounded,,10
3.1,j,ArresteeType,j:ArresteeType,j,Statute,j:Statute,0,unbounded,,10
3.1,j,ArresteeType,j:ArresteeType,j,ArrestSequenceID,j:ArrestSequenceID,0,unbounded,,10
3.1,j,ArresteeType,j:ArresteeType,j,ArresteeArmedWith,j:ArresteeArmedWith,0,unbounded,,20
3.1,j,ArresteeType,j:ArresteeType,j,ArresteeJuvenileDisposition,j:ArresteeJuvenileDisposition,0,unbounded,,30
3.1,j,ArresteeType,j:ArresteeType,j,ArrestSubjectCount,j:ArrestSubjectCount,0,unbounded,,40
3.1,j,ArresteeType,j:ArresteeType,j,ArresteeAugmentationPoint,j:ArresteeAugmentationPoint,0,unbounded,,9999
3.1,scr,ArrestMethodType,scr:ArrestMethodType,scr,ArrestMethodDescriptionText,scr:ArrestMethodDescriptionText,0,unbounded,,610
3.1,scr,ArrestMethodType,scr:ArrestMethodType,scr,ArrestMethodCodeAbstract,scr:ArrestMethodCodeAbstract,0,unbounded,,620
3.1,scr,ArrestMethodType,scr:ArrestMethodType,scr,ArrestMethodAugmentationPoint,scr:ArrestMethodAugmentationPoint,0,unbounded,,9999
3.1,j,ArrestType,j:ArrestType,j,ArrestUnderInfluenceIndicator,j:ArrestUnderInfluenceIndicator,0,unbounded,,10
3.1,j,ArrestType,j:ArrestType,j,ArrestCommunitySupervisionIndicator,j:ArrestCommunitySupervisionIndicator,0,unbounded,,10
3.1,j,ArrestType,j:ArrestType,j,ArrestAgency,j:ArrestAgency,0,unbounded,,10
3.1,j,ArrestType,j:ArrestType,j,ArrestAgencyRecordIdentification,j:ArrestAgencyRecordIdentification,0,unbounded,,20
3.1,j,ArrestType,j:ArrestType,j,ArrestApprehensionDetentionOrder,j:ArrestApprehensionDetentionOrder,0,unbounded,,30
3.1,j,ArrestType,j:ArrestType,j,ArrestArraignmentDate,j:ArrestArraignmentDate,0,unbounded,,40
3.1,j,ArrestType,j:ArrestType,j,ArrestBailRecommendationText,j:ArrestBailRecommendationText,0,unbounded,,60
3.1,j,ArrestType,j:ArrestType,j,ArrestCharge,j:ArrestCharge,0,unbounded,,80
3.1,j,ArrestType,j:ArrestType,j,ArrestIntoxicantInvolvedIndicator,j:ArrestIntoxicantInvolvedIndicator,0,unbounded,,90
3.1,j,ArrestType,j:ArrestType,j,ArrestInvolvedOrganization,j:ArrestInvolvedOrganization,0,unbounded,,100
3.1,j,ArrestType,j:ArrestType,j,ArrestInvolvedItem,j:ArrestInvolvedItem,0,unbounded,,110
3.1,j,ArrestType,j:ArrestType,j,ArrestInvolvedWeapon,j:ArrestInvolvedWeapon,0,unbounded,,120
3.1,j,ArrestType,j:ArrestType,j,ArrestLocation,j:ArrestLocation,0,unbounded,,130
3.1,j,ArrestType,j:ArrestType,j,ArrestOfficial,j:ArrestOfficial,0,unbounded,,140
3.1,j,ArrestType,j:ArrestType,j,ArrestProbableCauseText,j:ArrestProbableCauseText,0,unbounded,,150
3.1,j,ArrestType,j:ArrestType,j,ArrestRelease,j:ArrestRelease,0,unbounded,,160
3.1,j,ArrestType,j:ArrestType,j,ArrestResistedIndicator,j:ArrestResistedIndicator,0,unbounded,,170
3.1,j,ArrestType,j:ArrestType,j,ArrestSequenceID,j:ArrestSequenceID,0,unbounded,,180
3.1,j,ArrestType,j:ArrestType,j,ArrestSubject,j:ArrestSubject,0,unbounded,,190
3.1,j,ArrestType,j:ArrestType,j,ArrestSubjectCustodyTransfer,j:ArrestSubjectCustodyTransfer,0,unbounded,,210
3.1,j,ArrestType,j:ArrestType,j,ArrestSubjectRightsReadIndicator,j:ArrestSubjectRightsReadIndicator,0,unbounded,,220
3.1,j,ArrestType,j:ArrestType,j,ArrestSubjectRightsReadResponseText,j:ArrestSubjectRightsReadResponseText,0,unbounded,,230
3.1,j,ArrestType,j:ArrestType,j,ArrestSummonsIndicator,j:ArrestSummonsIndicator,0,unbounded,,240
3.1,j,ArrestType,j:ArrestType,j,ArrestWarrant,j:ArrestWarrant,0,unbounded,,260
3.1,j,ArrestType,j:ArrestType,j,Booking,j:Booking,0,unbounded,,270
3.1,j,ArrestType,j:ArrestType,j,ArrestCategory,j:ArrestCategory,0,unbounded,,280
3.1,j,ArrestType,j:ArrestType,j,ArrestCategoryJABS,j:ArrestCategoryJABS,0,unbounded,,290
3.1,j,ArrestType,j:ArrestType,j,ArrestSubjectCount,j:ArrestSubjectCount,0,unbounded,,300
3.1,j,ArrestType,j:ArrestType,j,ArrestAugmentationPoint,j:ArrestAugmentationPoint,0,unbounded,,9999
3.1,it,ArrivalType,it:ArrivalType,it,ArrivalLocation,it:ArrivalLocation,0,unbounded,,10
3.1,it,ArrivalType,it:ArrivalType,it,EstimatedArrivalDate,it:EstimatedArrivalDate,0,unbounded,,16
3.1,it,ArrivalType,it:ArrivalType,it,ActualArrivalDate,it:ActualArrivalDate,0,unbounded,,17
3.1,it,ArrivalType,it:ArrivalType,it,NotifyParty,it:NotifyParty,0,unbounded,,18
3.1,it,ArrivalType,it:ArrivalType,it,ArrivalAugmentationPoint,it:ArrivalAugmentationPoint,0,unbounded,,9999
3.1,j,AssessmentAugmentationType,j:AssessmentAugmentationType,j,AssessmentToolDescriptionText,j:AssessmentToolDescriptionText,0,unbounded,,10
3.1,j,AssessmentAugmentationType,j:AssessmentAugmentationType,j,AssessmentToolName,j:AssessmentToolName,0,unbounded,,20
3.1,j,AssessmentAugmentationType,j:AssessmentAugmentationType,j,AssessmentRecommendation,j:AssessmentRecommendation,0,unbounded,,20
3.1,cyfs,AssessmentOutcomeType,cyfs:AssessmentOutcomeType,cyfs,AssessmentOutcomeScore,cyfs:AssessmentOutcomeScore,0,unbounded,,1
3.1,cyfs,AssessmentOutcomeType,cyfs:AssessmentOutcomeType,cyfs,AssessmentOutcomeAugmentationPoint,cyfs:AssessmentOutcomeAugmentationPoint,0,unbounded,,9999
3.1,cyfs,AssessmentRecommendationType,cyfs:AssessmentRecommendationType,cyfs,AssessmentRecommendedCourseOfAction,cyfs:AssessmentRecommendedCourseOfAction,0,unbounded,,1
3.1,cyfs,AssessmentRecommendationType,cyfs:AssessmentRecommendationType,cyfs,AssessmentRecommendationAugmentationPoint,cyfs:AssessmentRecommendationAugmentationPoint,0,unbounded,,9999
3.1,cyfs,AssessmentRecommendedCourseOfActionType,cyfs:AssessmentRecommendedCourseOfActionType,cyfs,AssessmentCourseOfActionWillBeTakenIndicator,cyfs:AssessmentCourseOfActionWillBeTakenIndicator,0,unbounded,,1
3.1,cyfs,AssessmentRecommendedCourseOfActionType,cyfs:AssessmentRecommendedCourseOfActionType,cyfs,AssessmentRecommendedCourseOfActionCategoryCode,cyfs:AssessmentRecommendedCourseOfActionCategoryCode,0,unbounded,,2
3.1,cyfs,AssessmentRecommendedCourseOfActionType,cyfs:AssessmentRecommendedCourseOfActionType,cyfs,AssessmentRecommendedCourseOfActionAugmentationPoint,cyfs:AssessmentRecommendedCourseOfActionAugmentationPoint,0,unbounded,,9999
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentAssessor,nc:AssessmentAssessor,0,unbounded,,10
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentScoreText,nc:AssessmentScoreText,0,unbounded,,10
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentFee,nc:AssessmentFee,0,unbounded,,60
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentProgram,nc:AssessmentProgram,0,unbounded,,70
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentReferral,nc:AssessmentReferral,0,unbounded,,80
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentPerson,nc:AssessmentPerson,0,unbounded,,100
3.1,nc,AssessmentType,nc:AssessmentType,nc,AssessmentAugmentationPoint,nc:AssessmentAugmentationPoint,0,unbounded,,9999
3.1,ip,AssetCategoryType,ip:AssetCategoryType,ip,AssetCategoryName,ip:AssetCategoryName,0,unbounded,,20
3.1,ip,AssetCategoryType,ip:AssetCategoryType,ip,AssetCategoryID,ip:AssetCategoryID,0,unbounded,,21
3.1,ip,AssetCategoryType,ip:AssetCategoryType,ip,SubSegmentName,ip:SubSegmentName,0,unbounded,,22
3.1,ip,AssetCategoryType,ip:AssetCategoryType,ip,Asset,ip:Asset,0,unbounded,,23
3.1,ip,AssetCategoryType,ip:AssetCategoryType,ip,AssetCategoryDescriptionText,ip:AssetCategoryDescriptionText,0,unbounded,,24
3.1,ip,AssetCategoryType,ip:AssetCategoryType,ip,AssetCategoryAugmentationPoint,ip:AssetCategoryAugmentationPoint,0,unbounded,,9999
3.1,ip,AssetType,ip:AssetType,ip,AssetName,ip:AssetName,0,unbounded,,25
3.1,ip,AssetType,ip:AssetType,ip,AssetID,ip:AssetID,0,unbounded,,26
3.1,ip,AssetType,ip:AssetType,ip,AssetAliasName,ip:AssetAliasName,0,unbounded,,27
3.1,ip,AssetType,ip:AssetType,ip,AssetStatusCode,ip:AssetStatusCode,0,unbounded,,28
3.1,ip,AssetType,ip:AssetType,ip,AssetCategoryName,ip:AssetCategoryName,0,unbounded,,29
3.1,ip,AssetType,ip:AssetType,nc,Organization,nc:Organization,0,unbounded,,30
3.1,ip,AssetType,ip:AssetType,nc,Person,nc:Person,0,unbounded,,31
3.1,ip,AssetType,ip:AssetType,nc,ContactInformation,nc:ContactInformation,0,unbounded,,32
3.1,ip,AssetType,ip:AssetType,nc,Location,nc:Location,0,unbounded,,33
3.1,ip,AssetType,ip:AssetType,ip,AssetAugmentationPoint,ip:AssetAugmentationPoint,0,unbounded,,9999
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,LocationRoomText,j:LocationRoomText,0,unbounded,,10
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,LocationBuildingText,j:LocationBuildingText,0,unbounded,,10
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,LocationSuiteText,j:LocationSuiteText,0,unbounded,,10
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,LocationBedText,j:LocationBedText,0,unbounded,,10
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,LocationSectionText,j:LocationSectionText,0,unbounded,,10
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,LocationText,j:LocationText,0,unbounded,,10
3.1,j,AssignmentLocationDetailType,j:AssignmentLocationDetailType,j,AssignmentLocationDetailAugmentationPoint,j:AssignmentLocationDetailAugmentationPoint,0,unbounded,,9999
3.1,j,AssignmentType,j:AssignmentType,j,AssignmentSecurityClassificationDescriptionText,j:AssignmentSecurityClassificationDescriptionText,0,unbounded,,10
3.1,j,AssignmentType,j:AssignmentType,j,AssignmentLocationDetail,j:AssignmentLocationDetail,0,unbounded,,10
3.1,j,AssignmentType,j:AssignmentType,j,AssignmentReasonText,j:AssignmentReasonText,0,unbounded,,10
3.1,j,AssignmentType,j:AssignmentType,j,Remark,j:Remark,0,unbounded,,10
3.1,j,AssignmentType,j:AssignmentType,j,SelfHarmIndicator,j:SelfHarmIndicator,0,unbounded,,10
3.1,j,AssignmentType,j:AssignmentType,j,AssignmentAugmentationPoint,j:AssignmentAugmentationPoint,0,unbounded,,9999
3.1,biom,AssociatedContextType,biom:AssociatedContextType,biom,ContextIdentification,biom:ContextIdentification,0,unbounded,,1
3.1,biom,AssociatedContextType,biom:AssociatedContextType,biom,ImageSegmentIdentification,biom:ImageSegmentIdentification,0,unbounded,,2
3.1,biom,AssociatedContextType,biom:AssociatedContextType,biom,AssociatedContextAugmentationPoint,biom:AssociatedContextAugmentationPoint,0,unbounded,,9999
3.1,cyfs,AssociatedPersonChildAssociationType,cyfs:AssociatedPersonChildAssociationType,cyfs,Child,cyfs:Child,0,unbounded,,1
3.1,cyfs,AssociatedPersonChildAssociationType,cyfs:AssociatedPersonChildAssociationType,cyfs,PersonAssociationCategory,cyfs:PersonAssociationCategory,0,unbounded,,2
3.1,cyfs,AssociatedPersonChildAssociationType,cyfs:AssociatedPersonChildAssociationType,cyfs,AssociatedPersonChildAssociationAugmentationPoint,cyfs:AssociatedPersonChildAssociationAugmentationPoint,0,unbounded,,9999
3.1,nc,AssociationType,nc:AssociationType,nc,AssociationDescriptionText,nc:AssociationDescriptionText,0,unbounded,,10
3.1,nc,AssociationType,nc:AssociationType,nc,AssociationDateRange,nc:AssociationDateRange,0,unbounded,,10
3.1,nc,AssociationType,nc:AssociationType,nc,AssociationAugmentationPoint,nc:AssociationAugmentationPoint,0,unbounded,,9999
3.1,biom,AssuranceLogEntryType,biom:AssuranceLogEntryType,biom,AssuranceLogEventCode,biom:AssuranceLogEventCode,0,unbounded,,1
3.1,biom,AssuranceLogEntryType,biom:AssuranceLogEntryType,biom,AssuranceLogEventReasonText,biom:AssuranceLogEventReasonText,0,unbounded,,2
3.1,biom,AssuranceLogEntryType,biom:AssuranceLogEntryType,biom,AssuranceLogEventLocationText,biom:AssuranceLogEventLocationText,0,unbounded,,3
3.1,biom,AssuranceLogEntryType,biom:AssuranceLogEntryType,biom,AssuranceLogAgentText,biom:AssuranceLogAgentText,0,unbounded,,4
3.1,biom,AssuranceLogEntryType,biom:AssuranceLogEntryType,biom,AssuranceLogEventOriginalValueText,biom:AssuranceLogEventOriginalValueText,0,unbounded,,5
